"Chamber.No"	"Ind"	"Mass"	"Volume"	"DO.unit"	"Temp"	"R2"	"BR"	"MR.abs"	"MR.mass"
"CH3"	"BT_3"	4.9	654	"mg O2"	19.83915	0.979280212461814	8.67164018743949	0.712578249511333	145.424132553333
"CH3"	"BT_3"	4.9	654	"mg O2"	19.7903333333333	0.981349788472166	8.76111706061137	0.717188289248626	146.364956989516
"CH3"	"BT_3"	4.9	654	"mg O2"	19.7362	0.984969126542564	8.07382494695196	0.797854174248673	162.827382499729
"CH4"	"BT_4"	5.2	658.6	"mg O2"	19.6135666666667	0.98997385847696	0.374166318162024	1.01468298273209	195.131342833095
"CH4"	"BT_4"	5.2	658.6	"mg O2"	19.9952666666667	0.988821234651797	1.2296460772947	1.04547003467562	201.051929745312
"CH4"	"BT_4"	5.2	658.6	"mg O2"	19.9401666666667	0.98747603354164	1.36346979744933	1.02481705770108	197.080203404053
"CH4"	"BT_4"	5.2	658.6	"mg O2"	19.8512166666667	0.987231933018273	1.53888592074474	1.05361936941119	202.619109502152
"CH4"	"BT_4"	5.2	658.6	"mg O2"	19.7504	0.9871024362215	1.72588265326919	1.06871010790676	205.521174597455
"CH4"	"BT_4"	5.2	658.6	"mg O2"	19.69485	0.9888005588075	1.86313289947287	1.04920486870641	201.770167058925
"CH4"	"BT_4"	5.2	658.6	"mg O2"	19.6423666666667	0.98822414946212	1.93202918344141	1.06948298944752	205.669805662985
"CH4"	"BT_4"	5.2	658.6	"mg O2"	19.5892	0.987029501076376	2.08376170831761	1.04413924984648	200.796009585861
"CH4"	"BT_4"	5.2	658.6	"mg O2"	20.0182166666667	0.982135502115095	2.5821914799544	1.01193741514943	194.603349067199
"CH4"	"BT_4"	5.2	658.6	"mg O2"	19.95515	0.982086285658016	2.63181417524667	1.03491979248977	199.023037017263
"CH4"	"BT_4"	5.2	658.6	"mg O2"	19.8326666666667	0.983983446975916	2.96728656479776	0.99000318619925	190.38522811524
"CH4"	"BT_4"	5.2	658.6	"mg O2"	19.8618333333333	0.982976957766085	4.22392716496415	1.05171618992506	202.253113447126
"CH4"	"BT_4"	5.2	658.6	"mg O2"	19.81075	0.98426955764296	4.49333569213656	1.01033319413729	194.294845026402
"CH4"	"BT_4"	5.2	658.6	"mg O2"	19.7598166666667	0.983606710642311	4.58869232765273	1.01227388694748	194.668055182207
"CH4"	"BT_4"	5.2	658.6	"mg O2"	19.7077166666667	0.984289926161546	4.83109162765476	0.981706359639425	188.789684546043
"CH4"	"BT_4"	5.2	658.6	"mg O2"	19.65735	0.98457391404585	4.92753373225872	0.983716694231076	189.17628735213
