"","TAGNUMBER","TANK_Real","T2minusT1","SGR_1","T3minusT1","SGR_2","T4minusT1","SGR_3","T5minusT1","SGR_4","T6minusT1","SGR_5","T7minusT1","SGR_6"
"434","001872951A",201,32,2.74454651319243,62,2.40010207314159,98,2.31337800275659,NA,NA,NA,NA,NA,NA
"435","001872951B",152,32,2.58198760778205,62,2.61539766550858,98,2.38192892061753,133,2.29616352284341,161,2.14505116920787,244,1.76616274519397
"436","001872951D",152,32,2.82825697906104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","0018729520",202,32,1.79894217103211,62,1.48886304429763,98,1.72530353637486,NA,NA,NA,NA,NA,NA
"438","0018729520",202,32,1.79894217103211,62,1.48886304429763,98,1.65584318832235,NA,NA,NA,NA,NA,NA
"439","0018729521",151,32,2.42092690729887,62,2.67879463290031,98,2.65987414529534,133,2.55071275022496,161,2.38545412978315,244,1.94661825840889
"440","0018729522",152,32,2.28232643465269,62,2.65881454703416,98,2.46576909301299,133,2.23616813522574,161,2.01041250212151,244,1.65322827100409
"441","0018729523",152,32,3.12551667680077,62,2.69274076100392,98,2.05237205772795,NA,NA,NA,NA,NA,NA
"442","0018729526",152,32,3.39769151963869,62,3.20888661366949,98,2.77724212235833,133,2.52621661619132,161,2.38762510905757,244,1.93911408379421
"443","0018729527",202,32,0.841848741821827,62,1.06030188804844,98,1.48270484146722,133,1.69462329791394,161,1.59268798062402,NA,NA
"444","0018729547",152,32,4.30876510258968,62,4.15787164828199,98,3.52649546686703,NA,NA,NA,NA,NA,NA
"445","0018729574",152,32,3.02325176242235,62,2.72048090800496,98,2.39359463211728,133,2.1767245612663,161,1.95268064458418,244,1.52267126022869
