"","TAGNUMBER","TANK_Real","condition1","WEIGHT","condition2","LENGTH","condition3","TIME"
"983","00186D16C8",152,"WEIGHT_3",3.7,"LENGTH_3",70,"T3",2021-09-29
"984","00186D16C8",152,"WEIGHT_4",5.2,"LENGTH_4",79,"T4",2021-11-04
"985","00186D16C8",152,"WEIGHT_5",6.6,"LENGTH_5",85,"T5",2021-12-09
"986","00186D16C8",152,"WEIGHT_6",8.1,"LENGTH_6",94,"T6",2022-01-06
"987","00186D16C8",152,"WEIGHT_7",8.5,"LENGTH_7",95,"T7",2022-02-04
"988","00186D16C9",202,"WEIGHT_1",2.5,"LENGTH_1",60,"T1",2021-07-29
"989","00186D16C9",202,"WEIGHT_2",6.1,"LENGTH_2",80,"T2",2021-08-30
"990","00186D16C9",202,"WEIGHT_3",9.6,"LENGTH_3",94,"T3",2021-09-29
"991","00186D16C9",202,"WEIGHT_4",27.7,"LENGTH_4",131,"T4",2021-11-04
"992","00186D16C9",202,"WEIGHT_5",51.7,"LENGTH_5",161,"T5",2021-12-09
"993","00186D16C9",202,"WEIGHT_6",71.4,"LENGTH_6",179,"T6",2022-01-06
"994","00186D16C9",202,"WEIGHT_7",96.3,"LENGTH_7",199,"T7",2022-02-12
"995","00186D16CA",152,"WEIGHT_1",2.7,"LENGTH_1",65,"T1",2021-07-29
"996","00186D16CA",152,"WEIGHT_2",6.5,"LENGTH_2",85,"T2",2021-08-30
"997","00186D16CA",152,"WEIGHT_3",16.3,"LENGTH_3",115,"T3",2021-09-29
"998","00186D16CA",152,"WEIGHT_4",31.3,"LENGTH_4",144,"T4",2021-11-04
"999","00186D16CA",152,"WEIGHT_5",NA,"LENGTH_5",NA,"T5",NA
"1000","00186D16CA",152,"WEIGHT_6",NA,"LENGTH_6",NA,"T6",NA
"1001","00186D16CA",152,"WEIGHT_7",NA,"LENGTH_7",NA,"T7",NA
"1002","00186D16CB",201,"WEIGHT_1",1.5,"LENGTH_1",53,"T1",2021-07-29
"1003","00186D16CB",201,"WEIGHT_2",2.7,"LENGTH_2",62,"T2",2021-08-30
"1004","00186D16CB",201,"WEIGHT_3",2.7,"LENGTH_3",64,"T3",2021-09-29
"1005","00186D16CB",201,"WEIGHT_4",NA,"LENGTH_4",NA,"T4",NA
"1006","00186D16CB",201,"WEIGHT_5",NA,"LENGTH_5",NA,"T5",NA
"1007","00186D16CB",201,"WEIGHT_6",NA,"LENGTH_6",NA,"T6",NA
"1008","00186D16CB",201,"WEIGHT_7",NA,"LENGTH_7",NA,"T7",NA
"1009","00186D16CC",151,"WEIGHT_1",1.5,"LENGTH_1",51,"T1",2021-07-29
"1010","00186D16CC",151,"WEIGHT_2",3.8,"LENGTH_2",70,"T2",2021-08-30
"1011","00186D16CC",151,"WEIGHT_3",10.2,"LENGTH_3",94,"T3",2021-09-29
"1012","00186D16CC",151,"WEIGHT_4",18.5,"LENGTH_4",115,"T4",2021-11-04
"1013","00186D16CC",151,"WEIGHT_5",NA,"LENGTH_5",NA,"T5",NA
"1014","00186D16CC",151,"WEIGHT_6",NA,"LENGTH_6",NA,"T6",NA
"1015","00186D16CC",151,"WEIGHT_7",NA,"LENGTH_7",NA,"T7",NA
"1016","00186D16CD",152,"WEIGHT_1",3.8,"LENGTH_1",67,"T1",2021-07-29
"1017","00186D16CD",152,"WEIGHT_2",8.7,"LENGTH_2",92,"T2",2021-08-30
"1018","00186D16CD",152,"WEIGHT_3",22.1,"LENGTH_3",125,"T3",2021-09-29
"1019","00186D16CD",152,"WEIGHT_4",51.7,"LENGTH_4",160,"T4",2021-11-04
"1020","00186D16CD",152,"WEIGHT_5",96.8,"LENGTH_5",200,"T5",2021-12-09
"1021","00186D16CD",152,"WEIGHT_6",122.3,"LENGTH_6",219,"T6",2022-01-06
"1022","00186D16CD",152,"WEIGHT_7",224.9,"LENGTH_7",260,"T7",2022-03-30
"1023","00186D16CE",202,"WEIGHT_1",1.6,"LENGTH_1",55,"T1",2021-07-29
"1024","00186D16CE",202,"WEIGHT_2",4.9,"LENGTH_2",74,"T2",2021-08-30
"1025","00186D16CE",202,"WEIGHT_3",7.3,"LENGTH_3",85,"T3",2021-09-29
"1026","00186D16CE",202,"WEIGHT_4",17.9,"LENGTH_4",116,"T4",2021-11-04
"1027","00186D16CE",202,"WEIGHT_5",35.7,"LENGTH_5",144,"T5",2021-12-09
"1028","00186D16CE",202,"WEIGHT_6",56.2,"LENGTH_6",166,"T6",2022-01-06
"1029","00186D16CE",202,"WEIGHT_7",124.9,"LENGTH_7",210,"T7",2022-03-30
"1030","00186D16CF",201,"WEIGHT_1",2.7,"LENGTH_1",62,"T1",2021-07-29
"1031","00186D16CF",201,"WEIGHT_2",4,"LENGTH_2",70,"T2",2021-08-24
"1032","00186D16CF",201,"WEIGHT_3",NA,"LENGTH_3",NA,"T3",NA
"1033","00186D16CF",201,"WEIGHT_4",NA,"LENGTH_4",NA,"T4",NA
"1034","00186D16CF",201,"WEIGHT_5",NA,"LENGTH_5",NA,"T5",NA
"1035","00186D16CF",201,"WEIGHT_6",NA,"LENGTH_6",NA,"T6",NA
"1036","00186D16CF",201,"WEIGHT_7",NA,"LENGTH_7",NA,"T7",NA
"1037","00186D16D0",202,"WEIGHT_1",1.7,"LENGTH_1",54,"T1",2021-07-29
"1038","00186D16D0",202,"WEIGHT_2",3.3,"LENGTH_2",66,"T2",2021-08-30
"1039","00186D16D0",202,"WEIGHT_3",4.7,"LENGTH_3",74,"T3",2021-09-29
"1040","00186D16D0",202,"WEIGHT_4",10.7,"LENGTH_4",95,"T4",2021-11-04
"1041","00186D16D0",202,"WEIGHT_5",NA,"LENGTH_5",NA,"T5",NA
"1042","00186D16D0",202,"WEIGHT_6",NA,"LENGTH_6",NA,"T6",NA
"1043","00186D16D0",202,"WEIGHT_7",NA,"LENGTH_7",NA,"T7",NA
"1044","00186D16D1",201,"WEIGHT_1",3.2,"LENGTH_1",65,"T1",2021-07-29
"1045","00186D16D1",201,"WEIGHT_2",6.7,"LENGTH_2",84,"T2",2021-08-25
"1046","00186D16D1",201,"WEIGHT_3",NA,"LENGTH_3",NA,"T3",NA
"1047","00186D16D1",201,"WEIGHT_4",NA,"LENGTH_4",NA,"T4",NA
"1048","00186D16D1",201,"WEIGHT_5",NA,"LENGTH_5",NA,"T5",NA
"1049","00186D16D1",201,"WEIGHT_6",NA,"LENGTH_6",NA,"T6",NA
"1050","00186D16D1",201,"WEIGHT_7",NA,"LENGTH_7",NA,"T7",NA
"1051","00186D16D2",201,"WEIGHT_1",2.7,"LENGTH_1",63,"T1",2021-07-29
"1052","00186D16D2",201,"WEIGHT_2",6.1,"LENGTH_2",83,"T2",2021-08-30
"1053","00186D16D2",201,"WEIGHT_3",9.3,"LENGTH_3",94,"T3",2021-09-29
"1054","00186D16D2",201,"WEIGHT_4",19.4,"LENGTH_4",115,"T4",2021-11-04
"1055","00186D16D2",201,"WEIGHT_5",37.5,"LENGTH_5",140,"T5",2021-12-09
"1056","00186D16D2",201,"WEIGHT_6",50.7,"LENGTH_6",158,"T6",2022-01-06
"1057","00186D16D2",201,"WEIGHT_7",130.4,"LENGTH_7",213,"T7",2022-03-30
"1058","00186D16D3",201,"WEIGHT_1",2.8,"LENGTH_1",63,"T1",2021-07-29
"1059","00186D16D3",201,"WEIGHT_2",5.1,"LENGTH_2",75,"T2",2021-08-24
"1060","00186D16D3",201,"WEIGHT_3",NA,"LENGTH_3",NA,"T3",NA
"1061","00186D16D3",201,"WEIGHT_4",NA,"LENGTH_4",NA,"T4",NA
"1062","00186D16D3",201,"WEIGHT_5",NA,"LENGTH_5",NA,"T5",NA
"1063","00186D16D3",201,"WEIGHT_6",NA,"LENGTH_6",NA,"T6",NA
"1064","00186D16D3",201,"WEIGHT_7",NA,"LENGTH_7",NA,"T7",NA
"1065","00186D16D4",152,"WEIGHT_1",2.5,"LENGTH_1",60,"T1",2021-07-29
"1066","00186D16D4",152,"WEIGHT_2",8.3,"LENGTH_2",90,"T2",2021-08-30
"1067","00186D16D4",152,"WEIGHT_3",22,"LENGTH_3",125,"T3",2021-09-29
"1068","00186D16D4",152,"WEIGHT_4",NA,"LENGTH_4",NA,"T4",NA
"1069","00186D16D4",152,"WEIGHT_5",NA,"LENGTH_5",NA,"T5",NA
"1070","00186D16D4",152,"WEIGHT_6",NA,"LENGTH_6",NA,"T6",NA
"1071","00186D16D4",152,"WEIGHT_7",NA,"LENGTH_7",NA,"T7",NA
"1072","00186D16D5",202,"WEIGHT_1",1.6,"LENGTH_1",54,"T1",2021-07-29
"1073","00186D16D5",202,"WEIGHT_2",3.1,"LENGTH_2",66,"T2",2021-08-30
"1074","00186D16D5",202,"WEIGHT_3",4.5,"LENGTH_3",74,"T3",2021-09-29
"1075","00186D16D5",202,"WEIGHT_4",10.1,"LENGTH_4",95,"T4",2021-11-04
"1076","00186D16D5",202,"WEIGHT_5",15.2,"LENGTH_5",110,"T5",2021-12-09
"1077","00186D16D5",202,"WEIGHT_6",19.2,"LENGTH_6",118,"T6",2022-01-06
"1078","00186D16D5",202,"WEIGHT_7",57,"LENGTH_7",170,"T7",2022-03-30
"1079","00186D16D6",152,"WEIGHT_1",2,"LENGTH_1",56,"T1",2021-07-29
"1080","00186D16D6",201,"WEIGHT_1",1.8,"LENGTH_1",56,"T1",2021-07-29
"1081","00186D16D6",152,"WEIGHT_2",NA,"LENGTH_2",NA,"T2",NA
"1082","00186D16D6",201,"WEIGHT_2",NA,"LENGTH_2",NA,"T2",NA
"1083","00186D16D6",152,"WEIGHT_3",NA,"LENGTH_3",NA,"T3",NA
"1084","00186D16D6",201,"WEIGHT_3",NA,"LENGTH_3",NA,"T3",NA
"1085","00186D16D6",152,"WEIGHT_4",NA,"LENGTH_4",NA,"T4",NA
"1086","00186D16D6",201,"WEIGHT_4",NA,"LENGTH_4",NA,"T4",NA
"1087","00186D16D6",152,"WEIGHT_5",NA,"LENGTH_5",NA,"T5",NA
"1088","00186D16D6",201,"WEIGHT_5",NA,"LENGTH_5",NA,"T5",NA
"1089","00186D16D6",152,"WEIGHT_6",NA,"LENGTH_6",NA,"T6",NA
"1090","00186D16D6",201,"WEIGHT_6",NA,"LENGTH_6",NA,"T6",NA
"1091","00186D16D6",152,"WEIGHT_7",NA,"LENGTH_7",NA,"T7",NA
"1092","00186D16D6",201,"WEIGHT_7",NA,"LENGTH_7",NA,"T7",NA
"1093","00186D16D7",202,"WEIGHT_1",2.3,"LENGTH_1",59,"T1",2021-07-29
"1094","00186D16D7",202,"WEIGHT_2",5.3,"LENGTH_2",75,"T2",2021-08-30
"1095","00186D16D7",202,"WEIGHT_3",7.4,"LENGTH_3",85,"T3",2021-09-29
"1096","00186D16D7",202,"WEIGHT_4",19.9,"LENGTH_4",112,"T4",2021-11-04
"1097","00186D16D7",202,"WEIGHT_5",NA,"LENGTH_5",NA,"T5",NA
"1098","00186D16D7",202,"WEIGHT_6",NA,"LENGTH_6",NA,"T6",NA
"1099","00186D16D7",202,"WEIGHT_7",NA,"LENGTH_7",NA,"T7",NA
"1100","00186D16D8",151,"WEIGHT_1",4.3,"LENGTH_1",72,"T1",2021-07-29
"1101","00186D16D8",151,"WEIGHT_2",8.8,"LENGTH_2",85,"T2",2021-08-24
"1102","00186D16D8",151,"WEIGHT_3",NA,"LENGTH_3",NA,"T3",NA
"1103","00186D16D8",151,"WEIGHT_4",NA,"LENGTH_4",NA,"T4",NA
"1104","00186D16D8",151,"WEIGHT_5",NA,"LENGTH_5",NA,"T5",NA
"1105","00186D16D8",151,"WEIGHT_6",NA,"LENGTH_6",NA,"T6",NA
"1106","00186D16D8",151,"WEIGHT_7",NA,"LENGTH_7",NA,"T7",NA
"1107","00186D16D9",202,"WEIGHT_1",2.3,"LENGTH_1",60,"T1",2021-07-29
"1108","00186D16D9",202,"WEIGHT_2",5.6,"LENGTH_2",80,"T2",2021-08-30
"1109","00186D16D9",202,"WEIGHT_3",8.8,"LENGTH_3",92,"T3",2021-09-29
"1110","00186D16D9",202,"WEIGHT_4",19.2,"LENGTH_4",115,"T4",2021-11-04
"1111","00186D16D9",202,"WEIGHT_5",33.2,"LENGTH_5",135,"T5",2021-12-09
"1112","00186D16D9",202,"WEIGHT_6",41.6,"LENGTH_6",149,"T6",2022-01-06
"1113","00186D16D9",202,"WEIGHT_7",55,"LENGTH_7",170,"T7",2022-03-30
"1114","00186D16DA",202,"WEIGHT_1",1.3,"LENGTH_1",51,"T1",2021-07-29
"1115","00186D16DA",202,"WEIGHT_2",3.1,"LENGTH_2",63,"T2",2021-08-24
"1116","00186D16DA",202,"WEIGHT_3",NA,"LENGTH_3",NA,"T3",NA
"1117","00186D16DA",202,"WEIGHT_4",NA,"LENGTH_4",NA,"T4",NA
"1118","00186D16DA",202,"WEIGHT_5",NA,"LENGTH_5",NA,"T5",NA
"1119","00186D16DA",202,"WEIGHT_6",NA,"LENGTH_6",NA,"T6",NA
"1120","00186D16DA",202,"WEIGHT_7",NA,"LENGTH_7",NA,"T7",NA
"1121","00186D16DB",152,"WEIGHT_1",1.6,"LENGTH_1",53,"T1",2021-07-29
"1122","00186D16DB",152,"WEIGHT_2",4.8,"LENGTH_2",76,"T2",2021-08-30
"1123","00186D16DB",152,"WEIGHT_3",14.4,"LENGTH_3",99,"T3",2021-09-29
"1124","00186D16DB",152,"WEIGHT_4",29.6,"LENGTH_4",140,"T4",2021-11-04
"1125","00186D16DB",152,"WEIGHT_5",63.4,"LENGTH_5",175,"T5",2021-12-09
"1126","00186D16DB",152,"WEIGHT_6",92.4,"LENGTH_6",201,"T6",2022-01-06
"1127","00186D16DB",152,"WEIGHT_7",122,"LENGTH_7",216,"T7",2022-02-04
"1128","00186D16DC",202,"WEIGHT_1",2.8,"LENGTH_1",65,"T1",2021-07-29
"1129","00186D16DC",202,"WEIGHT_2",6.5,"LENGTH_2",81,"T2",2021-08-30
"1130","00186D16DC",202,"WEIGHT_3",7.8,"LENGTH_3",88,"T3",2021-09-29
"1131","00186D16DC",202,"WEIGHT_4",13.4,"LENGTH_4",103,"T4",2021-11-04
"1132","00186D16DC",202,"WEIGHT_5",22.9,"LENGTH_5",125,"T5",2021-12-09
"1133","00186D16DC",202,"WEIGHT_6",29.5,"LENGTH_6",136,"T6",2022-01-06
"1134","00186D16DC",202,"WEIGHT_7",65.3,"LENGTH_7",172,"T7",2022-03-30
"1135","00186D16DD",151,"WEIGHT_1",1.7,"LENGTH_1",56,"T1",2021-07-29
"1136","00186D16DD",151,"WEIGHT_2",5.3,"LENGTH_2",79,"T2",2021-08-30
"1137","00186D16DD",151,"WEIGHT_3",13.9,"LENGTH_3",105,"T3",2021-09-29
"1138","00186D16DD",151,"WEIGHT_4",26.7,"LENGTH_4",130,"T4",2021-11-04
"1139","00186D16DD",151,"WEIGHT_5",51.7,"LENGTH_5",164,"T5",2021-12-09
"1140","00186D16DD",151,"WEIGHT_6",78.7,"LENGTH_6",187,"T6",2022-01-06
"1141","00186D16DD",151,"WEIGHT_7",243.3,"LENGTH_7",267,"T7",2022-03-30
"1142","00186D16DE",201,"WEIGHT_1",2.3,"LENGTH_1",59,"T1",2021-07-29
"1143","00186D16DE",201,"WEIGHT_2",4.9,"LENGTH_2",72,"T2",2021-08-30
"1144","00186D16DE",201,"WEIGHT_3",7.3,"LENGTH_3",85,"T3",2021-09-29
"1145","00186D16DE",201,"WEIGHT_4",11.5,"LENGTH_4",95,"T4",2021-11-04
"1146","00186D16DE",201,"WEIGHT_5",27.5,"LENGTH_5",125,"T5",2021-12-09
"1147","00186D16DE",201,"WEIGHT_6",32.7,"LENGTH_6",137,"T6",2022-01-06
"1148","00186D16DE",201,"WEIGHT_7",66.5,"LENGTH_7",170,"T7",2022-03-30
"1149","00186D16DF",202,"WEIGHT_1",2.4,"LENGTH_1",62,"T1",2021-07-29
"1150","00186D16DF",202,"WEIGHT_2",5.3,"LENGTH_2",79,"T2",2021-08-30
"1151","00186D16DF",202,"WEIGHT_3",NA,"LENGTH_3",NA,"T3",NA
"1152","00186D16DF",202,"WEIGHT_4",NA,"LENGTH_4",NA,"T4",NA
"1153","00186D16DF",202,"WEIGHT_5",NA,"LENGTH_5",NA,"T5",NA
"1154","00186D16DF",202,"WEIGHT_6",NA,"LENGTH_6",NA,"T6",NA
"1155","00186D16DF",202,"WEIGHT_7",NA,"LENGTH_7",NA,"T7",NA
"1156","00186D16E0",201,"WEIGHT_1",1.9,"LENGTH_1",55,"T1",2021-07-29
"1157","00186D16E0",201,"WEIGHT_2",3.8,"LENGTH_2",70,"T2",2021-08-30
"1158","00186D16E0",201,"WEIGHT_3",6.7,"LENGTH_3",85,"T3",2021-09-29
"1159","00186D16E0",201,"WEIGHT_4",16.4,"LENGTH_4",112,"T4",2021-11-04
"1160","00186D16E0",201,"WEIGHT_5",41.2,"LENGTH_5",150,"T5",2021-12-09
"1161","00186D16E0",201,"WEIGHT_6",65.5,"LENGTH_6",170,"T6",2022-01-06
"1162","00186D16E0",201,"WEIGHT_7",90.5,"LENGTH_7",190,"T7",2022-02-16
"1163","00186D16E1",152,"WEIGHT_1",1.6,"LENGTH_1",54,"T1",2021-07-29
"1164","00186D16E1",152,"WEIGHT_2",3.9,"LENGTH_2",73,"T2",2021-08-30
"1165","00186D16E1",152,"WEIGHT_3",8.5,"LENGTH_3",91,"T3",2021-09-29
"1166","00186D16E1",152,"WEIGHT_4",16.7,"LENGTH_4",115,"T4",2021-11-04
"1167","00186D16E1",152,"WEIGHT_5",29.2,"LENGTH_5",135,"T5",2021-12-09
"1168","00186D16E1",152,"WEIGHT_6",46.8,"LENGTH_6",164,"T6",2022-01-06
"1169","00186D16E1",152,"WEIGHT_7",138.8,"LENGTH_7",233,"T7",2022-03-30
"1170","00186D16E2",151,"WEIGHT_1",2.7,"LENGTH_1",63,"T1",2021-07-29
"1171","00186D16E2",151,"WEIGHT_2",7.9,"LENGTH_2",88,"T2",2021-08-30
"1172","00186D16E2",151,"WEIGHT_3",21.2,"LENGTH_3",119,"T3",2021-09-29
"1173","00186D16E2",151,"WEIGHT_4",49.4,"LENGTH_4",154,"T4",2021-11-04
"1174","00186D16E2",151,"WEIGHT_5",95.9,"LENGTH_5",188,"T5",2021-12-09
"1175","00186D16E2",151,"WEIGHT_6",144.3,"LENGTH_6",215,"T6",2022-01-06
"1176","00186D16E2",151,"WEIGHT_7",382.5,"LENGTH_7",285,"T7",2022-03-30
"1177","00186D16E3",201,"WEIGHT_1",2,"LENGTH_1",57,"T1",2021-07-29
"1178","00186D16E3",201,"WEIGHT_2",4.5,"LENGTH_2",73,"T2",2021-08-30
"1179","00186D16E3",201,"WEIGHT_3",6.5,"LENGTH_3",82,"T3",2021-09-29
"1180","00186D16E3",201,"WEIGHT_4",8.8,"LENGTH_4",90,"T4",2021-11-04
"1181","00186D16E3",201,"WEIGHT_5",26.6,"LENGTH_5",130,"T5",2021-12-09
"1182","00186D16E3",201,"WEIGHT_6",46.6,"LENGTH_6",159,"T6",2022-01-06
"1183","00186D16E3",201,"WEIGHT_7",89,"LENGTH_7",195,"T7",2022-03-30
"1184","00186D16E4",202,"WEIGHT_1",3,"LENGTH_1",61,"T1",2021-07-29
"1185","00186D16E4",202,"WEIGHT_2",6.9,"LENGTH_2",85,"T2",2021-08-30
"1186","00186D16E4",202,"WEIGHT_3",6.8,"LENGTH_3",86,"T3",2021-09-29
"1187","00186D16E4",202,"WEIGHT_4",18.2,"LENGTH_4",115,"T4",2021-11-04
"1188","00186D16E4",202,"WEIGHT_5",NA,"LENGTH_5",NA,"T5",NA
"1189","00186D16E4",202,"WEIGHT_6",NA,"LENGTH_6",NA,"T6",NA
"1190","00186D16E4",202,"WEIGHT_7",NA,"LENGTH_7",NA,"T7",NA
"1191","00186D16E5",201,"WEIGHT_1",2.6,"LENGTH_1",64,"T1",2021-07-29
"1192","00186D16E5",201,"WEIGHT_2",4.3,"LENGTH_2",76,"T2",2021-08-30
"1193","00186D16E5",201,"WEIGHT_3",8.1,"LENGTH_3",93,"T3",2021-09-29
"1194","00186D16E5",201,"WEIGHT_4",14.3,"LENGTH_4",110,"T4",2021-11-04
"1195","00186D16E5",201,"WEIGHT_5",28.7,"LENGTH_5",135,"T5",2021-12-09
"1196","00186D16E5",201,"WEIGHT_6",41.9,"LENGTH_6",154,"T6",2022-01-06
"1197","00186D16E5",201,"WEIGHT_7",80.7,"LENGTH_7",193,"T7",2022-03-30
"1198","00186D16E6",151,"WEIGHT_1",2.6,"LENGTH_1",60,"T1",2021-07-29
"1199","00186D16E6",151,"WEIGHT_2",7.5,"LENGTH_2",88,"T2",2021-08-30
"1200","00186D16E6",151,"WEIGHT_3",22.1,"LENGTH_3",125,"T3",2021-09-29
"1201","00186D16E6",151,"WEIGHT_4",54.4,"LENGTH_4",165,"T4",2021-11-04
"1202","00186D16E6",151,"WEIGHT_5",NA,"LENGTH_5",NA,"T5",NA
"1203","00186D16E6",151,"WEIGHT_6",NA,"LENGTH_6",NA,"T6",NA
"1204","00186D16E6",151,"WEIGHT_7",NA,"LENGTH_7",NA,"T7",NA
"1205","00186D16E7",201,"WEIGHT_1",2.4,"LENGTH_1",59,"T1",2021-07-29
"1206","00186D16E7",201,"WEIGHT_2",5,"LENGTH_2",75,"T2",2021-08-30
"1207","00186D16E7",201,"WEIGHT_3",NA,"LENGTH_3",79,"T3",2021-09-29
"1208","00186D16E7",201,"WEIGHT_4",11.6,"LENGTH_4",97,"T4",2021-11-04
"1209","00186D16E7",201,"WEIGHT_5",20.6,"LENGTH_5",120,"T5",2021-12-09
"1210","00186D16E7",201,"WEIGHT_6",28.8,"LENGTH_6",130,"T6",2022-01-06
"1211","00186D16E7",201,"WEIGHT_7",51.2,"LENGTH_7",155,"T7",2022-03-30
"1212","00186D16E8",202,"WEIGHT_1",2.1,"LENGTH_1",57,"T1",2021-07-29
"1213","00186D16E8",202,"WEIGHT_2",4.7,"LENGTH_2",74,"T2",2021-08-24
"1214","00186D16E8",202,"WEIGHT_3",NA,"LENGTH_3",NA,"T3",NA
"1215","00186D16E8",202,"WEIGHT_4",NA,"LENGTH_4",NA,"T4",NA
"1216","00186D16E8",202,"WEIGHT_5",NA,"LENGTH_5",NA,"T5",NA
"1217","00186D16E8",202,"WEIGHT_6",NA,"LENGTH_6",NA,"T6",NA
"1218","00186D16E8",202,"WEIGHT_7",NA,"LENGTH_7",NA,"T7",NA
"1219","00186D16E9",201,"WEIGHT_1",2.3,"LENGTH_1",60,"T1",2021-07-29
"1220","00186D16E9",201,"WEIGHT_2",6.3,"LENGTH_2",84,"T2",2021-08-30
"1221","00186D16E9",201,"WEIGHT_3",13,"LENGTH_3",109,"T3",2021-09-29
"1222","00186D16E9",201,"WEIGHT_4",29,"LENGTH_4",135,"T4",2021-11-04
"1223","00186D16E9",201,"WEIGHT_5",58.8,"LENGTH_5",171,"T5",2021-12-09
"1224","00186D16E9",201,"WEIGHT_6",72.3,"LENGTH_6",185,"T6",2022-01-06
"1225","00186D16E9",201,"WEIGHT_7",112.6,"LENGTH_7",216,"T7",2022-03-30
"1226","00186D16EA",201,"WEIGHT_1",2.2,"LENGTH_1",59,"T1",2021-07-29
"1227","00186D16EA",201,"WEIGHT_2",4.2,"LENGTH_2",73,"T2",2021-08-30
"1228","00186D16EA",201,"WEIGHT_3",6.3,"LENGTH_3",84,"T3",2021-09-29
"1229","00186D16EA",201,"WEIGHT_4",14.7,"LENGTH_4",109,"T4",2021-11-04
"1230","00186D16EA",201,"WEIGHT_5",32.5,"LENGTH_5",141,"T5",2021-12-09
"1231","00186D16EA",201,"WEIGHT_6",51.3,"LENGTH_6",164,"T6",2022-01-06
"1232","00186D16EA",201,"WEIGHT_7",106.1,"LENGTH_7",205,"T7",2022-03-30
"1233","00186D16EB",201,"WEIGHT_1",1.9,"LENGTH_1",56,"T1",2021-07-29
"1234","00186D16EB",201,"WEIGHT_2",4.4,"LENGTH_2",71,"T2",2021-08-30
"1235","00186D16EB",201,"WEIGHT_3",7,"LENGTH_3",85,"T3",2021-09-29
"1236","00186D16EB",201,"WEIGHT_4",15.1,"LENGTH_4",106,"T4",2021-11-04
"1237","00186D16EB",201,"WEIGHT_5",28,"LENGTH_5",132,"T5",2021-12-09
"1238","00186D16EB",201,"WEIGHT_6",38.3,"LENGTH_6",150,"T6",2022-01-06
"1239","00186D16EB",201,"WEIGHT_7",55.6,"LENGTH_7",166,"T7",2022-03-30
"1240","00186D16EC",151,"WEIGHT_1",1.8,"LENGTH_1",58,"T1",2021-07-29
"1241","00186D16EC",151,"WEIGHT_2",4,"LENGTH_2",75,"T2",2021-08-30
"1242","00186D16EC",151,"WEIGHT_3",10,"LENGTH_3",100,"T3",2021-09-29
"1243","00186D16EC",151,"WEIGHT_4",24.3,"LENGTH_4",136,"T4",2021-11-04
"1244","00186D16EC",151,"WEIGHT_5",47.2,"LENGTH_5",168,"T5",2021-12-09
"1245","00186D16EC",151,"WEIGHT_6",66.3,"LENGTH_6",188,"T6",2022-01-06
"1246","00186D16EC",151,"WEIGHT_7",130.2,"LENGTH_7",242,"T7",2022-03-30
"1247","00186D16ED",202,"WEIGHT_1",1.9,"LENGTH_1",57,"T1",2021-07-29
"1248","00186D16ED",202,"WEIGHT_2",1.8,"LENGTH_2",60,"T2",2021-08-30
"1249","00186D16ED",202,"WEIGHT_3",NA,"LENGTH_3",NA,"T3",NA
"1250","00186D16ED",202,"WEIGHT_4",NA,"LENGTH_4",NA,"T4",NA
"1251","00186D16ED",202,"WEIGHT_5",NA,"LENGTH_5",NA,"T5",NA
"1252","00186D16ED",202,"WEIGHT_6",NA,"LENGTH_6",NA,"T6",NA
"1253","00186D16ED",202,"WEIGHT_7",NA,"LENGTH_7",NA,"T7",NA
"1254","00186D16EE",201,"WEIGHT_1",3.7,"LENGTH_1",69,"T1",2021-07-29
"1255","00186D16EE",201,"WEIGHT_2",8.7,"LENGTH_2",91,"T2",2021-08-30
"1256","00186D16EE",201,"WEIGHT_3",19,"LENGTH_3",120,"T3",2021-09-29
"1257","00186D16EE",201,"WEIGHT_4",NA,"LENGTH_4",NA,"T4",NA
"1258","00186D16EE",201,"WEIGHT_5",NA,"LENGTH_5",NA,"T5",NA
"1259","00186D16EE",201,"WEIGHT_6",NA,"LENGTH_6",NA,"T6",NA
"1260","00186D16EE",201,"WEIGHT_7",NA,"LENGTH_7",NA,"T7",NA
"1261","00186D16EF",152,"WEIGHT_1",1.2,"LENGTH_1",51,"T1",2021-07-29
"1262","00186D16EF",152,"WEIGHT_2",3.2,"LENGTH_2",67,"T2",2021-08-30
"1263","00186D16EF",152,"WEIGHT_3",8.3,"LENGTH_3",91,"T3",2021-09-29
"1264","00186D16EF",152,"WEIGHT_4",15.1,"LENGTH_4",114,"T4",2021-11-04
"1265","00186D16EF",152,"WEIGHT_5",25.7,"LENGTH_5",136,"T5",2021-12-09
"1266","00186D16EF",152,"WEIGHT_6",41.5,"LENGTH_6",163,"T6",2022-01-06
"1267","00186D16EF",152,"WEIGHT_7",141.1,"LENGTH_7",233,"T7",2022-03-30
"1268","00186D16F0",201,"WEIGHT_1",2.9,"LENGTH_1",63,"T1",2021-07-29
"1269","00186D16F0",201,"WEIGHT_2",7.7,"LENGTH_2",87,"T2",2021-08-30
"1270","00186D16F0",201,"WEIGHT_3",16,"LENGTH_3",111,"T3",2021-09-29
"1271","00186D16F0",201,"WEIGHT_4",34.4,"LENGTH_4",140,"T4",2021-11-04
"1272","00186D16F0",201,"WEIGHT_5",49.5,"LENGTH_5",166,"T5",2021-12-09
"1273","00186D16F0",201,"WEIGHT_6",53.3,"LENGTH_6",171,"T6",2022-01-06
"1274","00186D16F0",201,"WEIGHT_7",102.5,"LENGTH_7",200,"T7",2022-03-30
