"","TAGNUMBER","TANK_Real","condition1","SGR","condition2","Interval_Days"
"786","00186D16BD",201,"SGR_6",NA,"T7minusT1",NA
"787","00186D16BE",152,"SGR_1",3.27873794391862,"T2minusT1",32
"788","00186D16BE",152,"SGR_2",2.95324986878258,"T3minusT1",62
"789","00186D16BE",152,"SGR_3",2.69138661113635,"T4minusT1",98
"790","00186D16BE",152,"SGR_4",2.46730773635737,"T5minusT1",133
"791","00186D16BE",152,"SGR_5",2.2870135497469,"T6minusT1",161
"792","00186D16BE",152,"SGR_6",1.84529331143579,"T7minusT1",244
"793","00186D16BF",152,"SGR_1",2.12250441851258,"T2minusT1",32
"794","00186D16BF",152,"SGR_2",2.07987187681418,"T3minusT1",62
"795","00186D16BF",152,"SGR_3",1.90134631057148,"T4minusT1",98
"796","00186D16BF",152,"SGR_4",1.79272929319592,"T5minusT1",133
"797","00186D16BF",152,"SGR_5",1.6277634865665,"T6minusT1",161
"798","00186D16BF",152,"SGR_6",1.46728210182279,"T7minusT1",244
"799","00186D16C0",202,"SGR_1",2.36252062082321,"T2minusT1",32
"800","00186D16C0",202,"SGR_2",1.07831477994562,"T3minusT1",62
"801","00186D16C0",202,"SGR_3",1.66730587958643,"T4minusT1",98
"802","00186D16C0",202,"SGR_4",1.78367208906622,"T5minusT1",133
"803","00186D16C0",202,"SGR_5",1.66997479573723,"T6minusT1",161
"804","00186D16C0",202,"SGR_6",1.45299711627664,"T7minusT1",244
"805","00186D16C1",152,"SGR_1",2.88396209190189,"T2minusT1",23
"806","00186D16C1",152,"SGR_2",NA,"T3minusT1",NA
"807","00186D16C1",152,"SGR_3",NA,"T4minusT1",NA
"808","00186D16C1",152,"SGR_4",NA,"T5minusT1",NA
"809","00186D16C1",152,"SGR_5",NA,"T6minusT1",NA
"810","00186D16C1",152,"SGR_6",NA,"T7minusT1",NA
"811","00186D16C3",152,"SGR_1",3.1290498330647,"T2minusT1",23
"812","00186D16C3",152,"SGR_2",NA,"T3minusT1",NA
"813","00186D16C3",152,"SGR_3",NA,"T4minusT1",NA
"814","00186D16C3",152,"SGR_4",NA,"T5minusT1",NA
"815","00186D16C3",152,"SGR_5",NA,"T6minusT1",NA
"816","00186D16C3",152,"SGR_6",NA,"T7minusT1",NA
"817","00186D16C4",152,"SGR_1",2.93042521728919,"T2minusT1",32
"818","00186D16C4",152,"SGR_2",2.93209842725104,"T3minusT1",62
"819","00186D16C4",152,"SGR_3",2.7083267814892,"T4minusT1",98
"820","00186D16C4",152,"SGR_4",2.43855977921814,"T5minusT1",133
"821","00186D16C4",152,"SGR_5",2.16718086457444,"T6minusT1",161
"822","00186D16C4",152,"SGR_6",1.74213209780452,"T7minusT1",244
"823","00186D16C5",202,"SGR_1",2.33176703560192,"T2minusT1",32
"824","00186D16C5",202,"SGR_2",1.45883146879899,"T3minusT1",62
"825","00186D16C5",202,"SGR_3",1.86849947938097,"T4minusT1",98
"826","00186D16C5",202,"SGR_4",1.7736686373389,"T5minusT1",133
"827","00186D16C5",202,"SGR_5",1.68465470030508,"T6minusT1",161
"828","00186D16C5",202,"SGR_6",1.4852298347301,"T7minusT1",244
"829","00186D16C6",151,"SGR_1",3.17637807734379,"T2minusT1",32
"830","00186D16C6",151,"SGR_2",2.8985634548141,"T3minusT1",62
"831","00186D16C6",151,"SGR_3",2.47701249635111,"T4minusT1",98
"832","00186D16C6",151,"SGR_4",2.23530824975324,"T5minusT1",133
"833","00186D16C6",151,"SGR_5",2.11263756532596,"T6minusT1",161
"834","00186D16C6",151,"SGR_6",1.81875961345681,"T7minusT1",244
"835","00186D16C7",201,"SGR_1",2.22083367753099,"T2minusT1",27
"836","00186D16C7",201,"SGR_2",NA,"T3minusT1",NA
"837","00186D16C7",201,"SGR_3",NA,"T4minusT1",NA
"838","00186D16C7",201,"SGR_4",NA,"T5minusT1",NA
"839","00186D16C7",201,"SGR_5",NA,"T6minusT1",NA
"840","00186D16C7",201,"SGR_6",NA,"T7minusT1",NA
"841","00186D16C8",152,"SGR_1",2.06454304264765,"T2minusT1",32
"842","00186D16C8",152,"SGR_2",1.70135704310959,"T3minusT1",62
"843","00186D16C8",152,"SGR_3",1.42463869673273,"T4minusT1",98
"844","00186D16C8",152,"SGR_4",1.22907479609855,"T5minusT1",133
"845","00186D16C8",152,"SGR_5",1.14281609175031,"T6minusT1",161
"846","00186D16C8",152,"SGR_6",0.99316361416506,"T7minusT1",190
"847","00186D16C9",202,"SGR_1",2.82670799911893,"T2minusT1",32
"848","00186D16C9",202,"SGR_2",2.19383501405044,"T3minusT1",62
"849","00186D16C9",202,"SGR_3",2.48459022851304,"T4minusT1",98
"850","00186D16C9",202,"SGR_4",2.30370385216174,"T5minusT1",133
"851","00186D16C9",202,"SGR_5",2.10381666387829,"T6minusT1",161
"852","00186D16C9",202,"SGR_6",1.86113629280615,"T7minusT1",198
"853","00186D16CA",152,"SGR_1",2.78350532497134,"T2minusT1",32
"854","00186D16CA",152,"SGR_2",2.94231555199129,"T3minusT1",62
"855","00186D16CA",152,"SGR_3",2.53189531651186,"T4minusT1",98
"856","00186D16CA",152,"SGR_4",NA,"T5minusT1",NA
"857","00186D16CA",152,"SGR_5",NA,"T6minusT1",NA
"858","00186D16CA",152,"SGR_6",NA,"T7minusT1",NA
"859","00186D16CB",201,"SGR_1",1.8538068771883,"T2minusT1",32
"860","00186D16CB",201,"SGR_2",0.952551170809612,"T3minusT1",62
"861","00186D16CB",201,"SGR_3",NA,"T4minusT1",NA
"862","00186D16CB",201,"SGR_4",NA,"T5minusT1",NA
"863","00186D16CB",201,"SGR_5",NA,"T6minusT1",NA
"864","00186D16CB",201,"SGR_6",NA,"T7minusT1",NA
"865","00186D16CC",151,"SGR_1",2.94740067104775,"T2minusT1",32
"866","00186D16CC",151,"SGR_2",3.14010355399161,"T3minusT1",62
"867","00186D16CC",151,"SGR_3",2.59671940971771,"T4minusT1",98
"868","00186D16CC",151,"SGR_4",NA,"T5minusT1",NA
"869","00186D16CC",151,"SGR_5",NA,"T6minusT1",NA
"870","00186D16CC",151,"SGR_6",NA,"T7minusT1",NA
"871","00186D16CD",152,"SGR_1",2.62229888725711,"T2minusT1",32
"872","00186D16CD",152,"SGR_2",2.88034169942242,"T3minusT1",62
"873","00186D16CD",152,"SGR_3",2.69952578073533,"T4minusT1",98
"874","00186D16CD",152,"SGR_4",2.46419171817469,"T5minusT1",133
"875","00186D16CD",152,"SGR_5",2.17961015022692,"T6minusT1",161
"876","00186D16CD",152,"SGR_6",1.68646239204033,"T7minusT1",244
"877","00186D16CE",202,"SGR_1",3.55948404990567,"T2minusT1",32
"878","00186D16CE",202,"SGR_2",2.47839253064075,"T3minusT1",62
"879","00186D16CE",202,"SGR_3",2.49468797029289,"T4minusT1",98
"880","00186D16CE",202,"SGR_4",2.36216443214459,"T5minusT1",133
"881","00186D16CE",202,"SGR_5",2.23511773137841,"T6minusT1",161
"882","00186D16CE",202,"SGR_6",1.80190658356492,"T7minusT1",244
"883","00186D16CF",201,"SGR_1",1.52318627566301,"T2minusT1",26
"884","00186D16CF",201,"SGR_2",NA,"T3minusT1",NA
"885","00186D16CF",201,"SGR_3",NA,"T4minusT1",NA
"886","00186D16CF",201,"SGR_4",NA,"T5minusT1",NA
"887","00186D16CF",201,"SGR_5",NA,"T6minusT1",NA
"888","00186D16CF",201,"SGR_6",NA,"T7minusT1",NA
"889","00186D16D0",202,"SGR_1",2.09442601404541,"T2minusT1",32
"890","00186D16D0",202,"SGR_2",1.65374194359276,"T3minusT1",62
"891","00186D16D0",202,"SGR_3",1.89488804940152,"T4minusT1",98
"892","00186D16D0",202,"SGR_4",NA,"T5minusT1",NA
"893","00186D16D0",202,"SGR_5",NA,"T6minusT1",NA
"894","00186D16D0",202,"SGR_6",NA,"T7minusT1",NA
"895","00186D16D1",201,"SGR_1",2.77467322589684,"T2minusT1",27
"896","00186D16D1",201,"SGR_2",NA,"T3minusT1",NA
"897","00186D16D1",201,"SGR_3",NA,"T4minusT1",NA
"898","00186D16D1",201,"SGR_4",NA,"T5minusT1",NA
"899","00186D16D1",201,"SGR_5",NA,"T6minusT1",NA
"900","00186D16D1",201,"SGR_6",NA,"T7minusT1",NA
"901","00186D16D2",201,"SGR_1",2.57970356677024,"T2minusT1",32
"902","00186D16D2",201,"SGR_2",2.01480708994322,"T3minusT1",62
"903","00186D16D2",201,"SGR_3",2.03264919810051,"T4minusT1",98
"904","00186D16D2",201,"SGR_4",1.99795981300976,"T5minusT1",133
"905","00186D16D2",201,"SGR_5",1.83822790299035,"T6minusT1",161
"906","00186D16D2",201,"SGR_6",1.60177288647823,"T7minusT1",244
"907","00186D16D3",201,"SGR_1",2.33303430924932,"T2minusT1",26
"908","00186D16D3",201,"SGR_2",NA,"T3minusT1",NA
"909","00186D16D3",201,"SGR_3",NA,"T4minusT1",NA
"910","00186D16D3",201,"SGR_4",NA,"T5minusT1",NA
"911","00186D16D3",201,"SGR_5",NA,"T6minusT1",NA
"912","00186D16D3",201,"SGR_6",NA,"T7minusT1",NA
"913","00186D16D4",152,"SGR_1",3.82108544953839,"T2minusT1",32
"914","00186D16D4",152,"SGR_2",3.56990824286234,"T3minusT1",62
"915","00186D16D4",152,"SGR_3",NA,"T4minusT1",NA
"916","00186D16D4",152,"SGR_4",NA,"T5minusT1",NA
"917","00186D16D4",152,"SGR_5",NA,"T6minusT1",NA
"918","00186D16D4",152,"SGR_6",NA,"T7minusT1",NA
"919","00186D16D5",202,"SGR_1",2.08837794339829,"T2minusT1",32
"920","00186D16D5",202,"SGR_2",1.68184736552059,"T3minusT1",62
"921","00186D16D5",202,"SGR_3",1.89792030359552,"T4minusT1",98
"922","00186D16D5",202,"SGR_4",1.70710795338931,"T5minusT1",133
"923","00186D16D5",202,"SGR_5",1.55539252488439,"T6minusT1",161
"924","00186D16D5",202,"SGR_6",1.47513812037503,"T7minusT1",244
"925","00186D16D6",152,"SGR_1",NA,"T2minusT1",NA
"926","00186D16D6",201,"SGR_1",NA,"T2minusT1",NA
"927","00186D16D6",152,"SGR_2",NA,"T3minusT1",NA
"928","00186D16D6",201,"SGR_2",NA,"T3minusT1",NA
"929","00186D16D6",152,"SGR_3",NA,"T4minusT1",NA
"930","00186D16D6",201,"SGR_3",NA,"T4minusT1",NA
"931","00186D16D6",152,"SGR_4",NA,"T5minusT1",NA
"932","00186D16D6",201,"SGR_4",NA,"T5minusT1",NA
"933","00186D16D6",152,"SGR_5",NA,"T6minusT1",NA
"934","00186D16D6",201,"SGR_5",NA,"T6minusT1",NA
"935","00186D16D6",152,"SGR_6",NA,"T7minusT1",NA
"936","00186D16D6",201,"SGR_6",NA,"T7minusT1",NA
"937","00186D16D7",202,"SGR_1",2.6430683384556,"T2minusT1",32
"938","00186D16D7",202,"SGR_2",1.9026660583138,"T3minusT1",62
"939","00186D16D7",202,"SGR_3",2.22626712121254,"T4minusT1",98
"940","00186D16D7",202,"SGR_4",NA,"T5minusT1",NA
"941","00186D16D7",202,"SGR_5",NA,"T6minusT1",NA
"942","00186D16D7",202,"SGR_6",NA,"T7minusT1",NA
"943","00186D16D8",151,"SGR_1",2.79265542350831,"T2minusT1",26
"944","00186D16D8",151,"SGR_2",NA,"T3minusT1",NA
"945","00186D16D8",151,"SGR_3",NA,"T4minusT1",NA
"946","00186D16D8",151,"SGR_4",NA,"T5minusT1",NA
"947","00186D16D8",151,"SGR_5",NA,"T6minusT1",NA
"948","00186D16D8",151,"SGR_6",NA,"T7minusT1",NA
"949","00186D16D9",202,"SGR_1",2.81982987914731,"T2minusT1",32
"950","00186D16D9",202,"SGR_2",2.18785228728853,"T3minusT1",62
"951","00186D16D9",202,"SGR_3",2.18892020335775,"T4minusT1",98
"952","00186D16D9",202,"SGR_4",2.02752939034307,"T5minusT1",133
"953","00186D16D9",202,"SGR_5",1.81452127269701,"T6minusT1",161
"954","00186D16D9",202,"SGR_6",1.30949320853408,"T7minusT1",244
"955","00186D16DA",202,"SGR_1",3.39894082665564,"T2minusT1",26
"956","00186D16DA",202,"SGR_2",NA,"T3minusT1",NA
"957","00186D16DA",202,"SGR_3",NA,"T4minusT1",NA
"958","00186D16DA",202,"SGR_4",NA,"T5minusT1",NA
"959","00186D16DA",202,"SGR_5",NA,"T6minusT1",NA
"960","00186D16DA",202,"SGR_6",NA,"T7minusT1",NA
"961","00186D16DB",152,"SGR_1",3.49277670798647,"T2minusT1",32
"962","00186D16DB",152,"SGR_2",3.60745555722939,"T3minusT1",62
"963","00186D16DB",152,"SGR_3",3.02208232167542,"T4minusT1",98
"964","00186D16DB",152,"SGR_4",2.80513473070061,"T5minusT1",133
"965","00186D16DB",152,"SGR_5",2.55133461478227,"T6minusT1",161
"966","00186D16DB",152,"SGR_6",2.30727696079733,"T7minusT1",190
"967","00186D16DC",202,"SGR_1",2.66675936689458,"T2minusT1",32
"968","00186D16DC",202,"SGR_2",1.66615439182556,"T3minusT1",62
"969","00186D16DC",202,"SGR_3",1.61041668254642,"T4minusT1",98
"970","00186D16DC",202,"SGR_4",1.59263774682041,"T5minusT1",133
"971","00186D16DC",202,"SGR_5",1.4733387805721,"T6minusT1",161
"972","00186D16DC",202,"SGR_6",1.2990923120858,"T7minusT1",244
"973","00186D16DD",151,"SGR_1",3.61725720435229,"T2minusT1",32
"974","00186D16DD",151,"SGR_2",3.44721533110179,"T3minusT1",62
"975","00186D16DD",151,"SGR_3",2.8500998731479,"T4minusT1",98
"976","00186D16DD",151,"SGR_4",2.60078625295739,"T5minusT1",133
"977","00186D16DD",151,"SGR_5",2.41059298130268,"T6minusT1",161
"978","00186D16DD",151,"SGR_6",2.05512245360777,"T7minusT1",244
"979","00186D16DE",201,"SGR_1",2.39167147607886,"T2minusT1",32
"980","00186D16DE",201,"SGR_2",1.88030637922709,"T3minusT1",62
"981","00186D16DE",201,"SGR_3",1.65584318832235,"T4minusT1",98
"982","00186D16DE",201,"SGR_4",1.88313316715409,"T5minusT1",133
"983","00186D16DE",201,"SGR_5",1.66240328598077,"T6minusT1",161
"984","00186D16DE",201,"SGR_6",1.38835793845697,"T7minusT1",244
"985","00186D16DF",202,"SGR_1",2.50664503513851,"T2minusT1",32
"986","00186D16DF",202,"SGR_2",NA,"T3minusT1",NA
"987","00186D16DF",202,"SGR_3",NA,"T4minusT1",NA
"988","00186D16DF",202,"SGR_4",NA,"T5minusT1",NA
"989","00186D16DF",202,"SGR_5",NA,"T6minusT1",NA
"990","00186D16DF",202,"SGR_6",NA,"T7minusT1",NA
"991","00186D16E0",201,"SGR_1",2.18971486541166,"T2minusT1",32
"992","00186D16E0",201,"SGR_2",2.05346652886698,"T3minusT1",62
"993","00186D16E0",201,"SGR_3",2.22378121710385,"T4minusT1",98
"994","00186D16E0",201,"SGR_4",2.34018379469898,"T5minusT1",133
"995","00186D16E0",201,"SGR_5",2.22323319531412,"T6minusT1",161
"996","00186D16E0",201,"SGR_6",1.93102954447313,"T7minusT1",202
"997","00186D16E1",152,"SGR_1",2.823414013022,"T2minusT1",32
"998","00186D16E1",152,"SGR_2",2.73025592620846,"T3minusT1",62
"999","00186D16E1",152,"SGR_3",2.42213905947859,"T4minusT1",98
"1000","00186D16E1",152,"SGR_4",2.2075974101174,"T5minusT1",133
"1001","00186D16E1",152,"SGR_5",2.118957332,"T6minusT1",161
"1002","00186D16E1",152,"SGR_6",1.84594152021822,"T7minusT1",244
"1003","00186D16E2",151,"SGR_1",3.41195034321142,"T2minusT1",32
"1004","00186D16E2",151,"SGR_2",3.37964436394071,"T3minusT1",62
"1005","00186D16E2",151,"SGR_3",3.01044350130983,"T4minusT1",98
"1006","00186D16E2",151,"SGR_4",2.72060182747338,"T5minusT1",133
"1007","00186D16E2",151,"SGR_5",2.50199403639124,"T6minusT1",161
"1008","00186D16E2",151,"SGR_6",2.05086043691516,"T7minusT1",244
"1009","00186D16E3",201,"SGR_1",2.56653964664324,"T2minusT1",32
"1010","00186D16E3",201,"SGR_2",1.91924157751102,"T3minusT1",62
"1011","00186D16E3",201,"SGR_3",1.52332750093975,"T4minusT1",98
"1012","00186D16E3",201,"SGR_4",1.96473910137707,"T5minusT1",133
"1013","00186D16E3",201,"SGR_5",1.9748074427979,"T6minusT1",161
"1014","00186D16E3",201,"SGR_6",1.56768967431238,"T7minusT1",244
"1015","00186D16E4",202,"SGR_1",2.63701073281273,"T2minusT1",32
"1016","00186D16E4",202,"SGR_2",1.32860389834737,"T3minusT1",62
"1017","00186D16E4",202,"SGR_3",1.85662623389762,"T4minusT1",98
"1018","00186D16E4",202,"SGR_4",NA,"T5minusT1",NA
"1019","00186D16E4",202,"SGR_5",NA,"T6minusT1",NA
"1020","00186D16E4",202,"SGR_6",NA,"T7minusT1",NA
"1021","00186D16E5",201,"SGR_1",1.58462274862761,"T2minusT1",32
"1022","00186D16E5",201,"SGR_2",1.8497261588984,"T3minusT1",62
"1023","00186D16E5",201,"SGR_3",1.75475696049667,"T4minusT1",98
"1024","00186D16E5",201,"SGR_4",1.82195179869786,"T5minusT1",133
"1025","00186D16E5",201,"SGR_5",1.74155927757711,"T6minusT1",161
"1026","00186D16E5",201,"SGR_6",1.41783727557112,"T7minusT1",244
"1027","00186D16E6",151,"SGR_1",3.36600876934889,"T2minusT1",32
"1028","00186D16E6",151,"SGR_2",3.5119828335572,"T3minusT1",62
"1029","00186D16E6",151,"SGR_3",3.15155301175165,"T4minusT1",98
"1030","00186D16E6",151,"SGR_4",NA,"T5minusT1",NA
"1031","00186D16E6",151,"SGR_5",NA,"T6minusT1",NA
"1032","00186D16E6",151,"SGR_6",NA,"T7minusT1",NA
"1033","00186D16E7",201,"SGR_1",2.32016017581933,"T2minusT1",32
"1034","00186D16E7",201,"SGR_2",NA,"T3minusT1",62
"1035","00186D16E7",201,"SGR_3",1.62068303735516,"T4minusT1",98
"1036","00186D16E7",201,"SGR_4",1.62954231754742,"T5minusT1",133
"1037","00186D16E7",201,"SGR_5",1.55539252488439,"T6minusT1",161
"1038","00186D16E7",201,"SGR_6",1.26210753286402,"T7minusT1",244
"1039","00186D16E8",202,"SGR_1",3.14706333047112,"T2minusT1",26
"1040","00186D16E8",202,"SGR_2",NA,"T3minusT1",NA
"1041","00186D16E8",202,"SGR_3",NA,"T4minusT1",NA
"1042","00186D16E8",202,"SGR_4",NA,"T5minusT1",NA
"1043","00186D16E8",202,"SGR_5",NA,"T6minusT1",NA
"1044","00186D16E8",202,"SGR_6",NA,"T7minusT1",NA
"1045","00186D16E9",201,"SGR_1",3.19897821077253,"T2minusT1",32
"1046","00186D16E9",201,"SGR_2",2.8330005781313,"T3minusT1",62
"1047","00186D16E9",201,"SGR_3",2.61983881712309,"T4minusT1",98
"1048","00186D16E9",201,"SGR_4",2.46695505630572,"T5minusT1",133
"1049","00186D16E9",201,"SGR_5",2.16465813435363,"T6minusT1",161
"1050","00186D16E9",201,"SGR_6",1.60742681446999,"T7minusT1",244
"1051","00186D16EA",201,"SGR_1",2.04126444857464,"T2minusT1",32
"1052","00186D16EA",201,"SGR_2",1.71140254589917,"T3minusT1",62
"1053","00186D16EA",201,"SGR_3",1.95705731922036,"T4minusT1",98
"1054","00186D16EA",201,"SGR_4",2.04528370661292,"T5minusT1",133
"1055","00186D16EA",201,"SGR_5",1.97530150322194,"T6minusT1",161
"1056","00186D16EA",201,"SGR_6",1.60117735558343,"T7minusT1",244
"1057","00186D16EB",201,"SGR_1",2.65895665292777,"T2minusT1",32
"1058","00186D16EB",201,"SGR_2",2.12559215701504,"T3minusT1",62
"1059","00186D16EB",201,"SGR_3",2.13767144817276,"T4minusT1",98
"1060","00186D16EB",201,"SGR_4",2.04341767223455,"T5minusT1",133
"1061","00186D16EB",201,"SGR_5",1.88309839268175,"T6minusT1",161
"1062","00186D16EB",201,"SGR_6",1.39335953719992,"T7minusT1",244
"1063","00186D16EC",151,"SGR_1",2.52673065883164,"T2minusT1",32
"1064","00186D16EC",151,"SGR_2",2.80440734941896,"T3minusT1",62
"1065","00186D16EC",151,"SGR_3",2.69138661113635,"T4minusT1",98
"1066","00186D16EC",151,"SGR_4",2.48650614919432,"T5minusT1",133
"1067","00186D16EC",151,"SGR_5",2.26527843057525,"T6minusT1",161
"1068","00186D16EC",151,"SGR_6",1.77010900082923,"T7minusT1",244
"1069","00186D16ED",202,"SGR_1",-0.168817409305166,"T2minusT1",32
"1070","00186D16ED",202,"SGR_2",NA,"T3minusT1",NA
"1071","00186D16ED",202,"SGR_3",NA,"T4minusT1",NA
"1072","00186D16ED",202,"SGR_4",NA,"T5minusT1",NA
"1073","00186D16ED",202,"SGR_5",NA,"T6minusT1",NA
"1074","00186D16ED",202,"SGR_6",NA,"T7minusT1",NA
"1075","00186D16EE",201,"SGR_1",2.70785818483983,"T2minusT1",32
"1076","00186D16EE",201,"SGR_2",2.67400766836741,"T3minusT1",62
"1077","00186D16EE",201,"SGR_3",NA,"T4minusT1",NA
"1078","00186D16EE",201,"SGR_4",NA,"T5minusT1",NA
"1079","00186D16EE",201,"SGR_5",NA,"T6minusT1",NA
"1080","00186D16EE",201,"SGR_6",NA,"T7minusT1",NA
"1081","00186D16EF",152,"SGR_1",3.11254897410373,"T2minusT1",32
"1082","00186D16EF",152,"SGR_2",3.16840666199343,"T3minusT1",62
"1083","00186D16EF",152,"SGR_3",2.61773039898345,"T4minusT1",98
"1084","00186D16EF",152,"SGR_4",2.33063125756006,"T5minusT1",133
"1085","00186D16EF",152,"SGR_5",2.22524949798046,"T6minusT1",161
"1086","00186D16EF",152,"SGR_6",1.97295947286313,"T7minusT1",244
"1087","00186D16F0",201,"SGR_1",3.09863081129855,"T2minusT1",32
"1088","00186D16F0",201,"SGR_2",2.79293295715193,"T3minusT1",62
"1089","00186D16F0",201,"SGR_3",2.55594029856108,"T4minusT1",98
"1090","00186D16F0",201,"SGR_4",2.15619673055436,"T5minusT1",133
"1091","00186D16F0",201,"SGR_5",1.82466183987022,"T6minusT1",161
"1092","00186D16F0",201,"SGR_6",1.47185454740792,"T7minusT1",244
"1093","00186D16F1",201,"SGR_1",2.4762859616422,"T2minusT1",32
"1094","00186D16F1",201,"SGR_2",2.07027201214018,"T3minusT1",62
"1095","00186D16F1",201,"SGR_3",2.07730525577325,"T4minusT1",98
"1096","00186D16F1",201,"SGR_4",1.90560978197079,"T5minusT1",133
"1097","00186D16F1",201,"SGR_5",NA,"T6minusT1",NA
"1098","00186D16F1",201,"SGR_6",NA,"T7minusT1",NA
"1099","00186D16F2",152,"SGR_1",3.14180702248383,"T2minusT1",23
"1100","00186D16F2",152,"SGR_2",NA,"T3minusT1",NA
"1101","00186D16F2",152,"SGR_3",NA,"T4minusT1",NA
"1102","00186D16F2",152,"SGR_4",NA,"T5minusT1",NA
"1103","00186D16F2",152,"SGR_5",NA,"T6minusT1",NA
"1104","00186D16F2",152,"SGR_6",NA,"T7minusT1",NA
"1105","00186D16F3",152,"SGR_1",1.96445135440793,"T2minusT1",32
"1106","00186D16F3",152,"SGR_2",2.52107179166443,"T3minusT1",62
"1107","00186D16F3",152,"SGR_3",2.57593859284992,"T4minusT1",98
"1108","00186D16F3",152,"SGR_4",2.54577808097123,"T5minusT1",133
"1109","00186D16F3",152,"SGR_5",2.37761135648691,"T6minusT1",161
"1110","00186D16F3",152,"SGR_6",1.93248316731454,"T7minusT1",244
"1111","00186D16F4",151,"SGR_1",3.17901123629605,"T2minusT1",32
"1112","00186D16F4",151,"SGR_2",3.33985505952177,"T3minusT1",62
"1113","00186D16F4",151,"SGR_3",3.12433446793028,"T4minusT1",98
"1114","00186D16F4",151,"SGR_4",2.80702895409302,"T5minusT1",133
"1115","00186D16F4",151,"SGR_5",2.59714687683421,"T6minusT1",161
"1116","00186D16F4",151,"SGR_6",2.0462426890892,"T7minusT1",244
"1117","00186D16F5",151,"SGR_1",3.24417228350986,"T2minusT1",32
"1118","00186D16F5",151,"SGR_2",3.06507075712572,"T3minusT1",62
"1119","00186D16F5",151,"SGR_3",2.54353026139893,"T4minusT1",98
"1120","00186D16F5",151,"SGR_4",2.21805359160754,"T5minusT1",133
"1121","00186D16F5",151,"SGR_5",2.05502077447703,"T6minusT1",161
"1122","00186D16F5",151,"SGR_6",NA,"T7minusT1",NA
"1123","00186D16F6",151,"SGR_1",2.87077413048682,"T2minusT1",32
"1124","00186D16F6",151,"SGR_2",3.15037292532538,"T3minusT1",62
"1125","00186D16F6",151,"SGR_3",2.92342947434032,"T4minusT1",98
"1126","00186D16F6",151,"SGR_4",NA,"T5minusT1",NA
"1127","00186D16F6",151,"SGR_5",NA,"T6minusT1",NA
"1128","00186D16F6",151,"SGR_6",NA,"T7minusT1",NA
"1129","00186D16F7",151,"SGR_1",2.73162559148141,"T2minusT1",20
"1130","00186D16F7",151,"SGR_2",NA,"T3minusT1",NA
"1131","00186D16F7",151,"SGR_3",NA,"T4minusT1",NA
"1132","00186D16F7",151,"SGR_4",NA,"T5minusT1",NA
"1133","00186D16F7",151,"SGR_5",NA,"T6minusT1",NA
"1134","00186D16F7",151,"SGR_6",NA,"T7minusT1",NA
"1135","00186D16F8",202,"SGR_1",2.42664762973561,"T2minusT1",32
"1136","00186D16F8",202,"SGR_2",0.852147533085268,"T3minusT1",62
"1137","00186D16F8",202,"SGR_3",NA,"T4minusT1",NA
"1138","00186D16F8",202,"SGR_4",NA,"T5minusT1",NA
"1139","00186D16F8",202,"SGR_5",NA,"T6minusT1",NA
"1140","00186D16F8",202,"SGR_6",NA,"T7minusT1",NA
"1141","00186D16F9",151,"SGR_1",2.81162299997382,"T2minusT1",32
"1142","00186D16F9",151,"SGR_2",2.67649610226866,"T3minusT1",62
"1143","00186D16F9",151,"SGR_3",2.29598514671405,"T4minusT1",98
"1144","00186D16F9",151,"SGR_4",2.10824561134866,"T5minusT1",133
"1145","00186D16F9",151,"SGR_5",2.03727400223623,"T6minusT1",161
"1146","00186D16F9",151,"SGR_6",1.68566747922094,"T7minusT1",244
"1147","00186D16FA",152,"SGR_1",3.15258542292989,"T2minusT1",32
"1148","00186D16FA",152,"SGR_2",3.10300348395158,"T3minusT1",62
"1149","00186D16FA",152,"SGR_3",2.68749847511902,"T4minusT1",98
"1150","00186D16FA",152,"SGR_4",2.43417117340385,"T5minusT1",133
"1151","00186D16FA",152,"SGR_5",2.25513888565732,"T6minusT1",161
"1152","00186D16FA",152,"SGR_6",1.83719000288252,"T7minusT1",244
"1153","00186D16FB",202,"SGR_1",2.20872859042864,"T2minusT1",30
"1154","00186D16FB",202,"SGR_2",NA,"T3minusT1",NA
"1155","00186D16FB",202,"SGR_3",NA,"T4minusT1",NA
"1156","00186D16FB",202,"SGR_4",NA,"T5minusT1",NA
"1157","00186D16FB",202,"SGR_5",NA,"T6minusT1",NA
"1158","00186D16FB",202,"SGR_6",NA,"T7minusT1",NA
"1159","00186D16FC",151,"SGR_1",2.78931378098033,"T2minusT1",32
"1160","00186D16FC",151,"SGR_2",2.93209842725104,"T3minusT1",62
"1161","00186D16FC",151,"SGR_3",2.55772826808707,"T4minusT1",98
"1162","00186D16FC",151,"SGR_4",2.42953440860634,"T5minusT1",133
"1163","00186D16FC",151,"SGR_5",2.38250514975493,"T6minusT1",161
"1164","00186D16FC",151,"SGR_6",2.21548431455671,"T7minusT1",190
"1165","00186D16FD",202,"SGR_1",NA,"T2minusT1",NA
"1166","00186D16FD",202,"SGR_2",NA,"T3minusT1",NA
"1167","00186D16FD",202,"SGR_3",NA,"T4minusT1",NA
"1168","00186D16FD",202,"SGR_4",NA,"T5minusT1",NA
"1169","00186D16FD",202,"SGR_5",NA,"T6minusT1",NA
"1170","00186D16FD",202,"SGR_6",NA,"T7minusT1",NA
"1171","00186D16FE",152,"SGR_1",2.09442601404541,"T2minusT1",32
