"","TAGNUMBER","TANK_Real","T2minusT1","SGR_1","T3minusT1","SGR_2","T4minusT1","SGR_3","T5minusT1","SGR_4","T6minusT1","SGR_5","T7minusT1","SGR_6","K1","K2","K3","K4","K5","K6","K7"
"139","00186D1699",152,32,2.2648854627046,62,2.73674122572782,98,2.58452304179064,NA,NA,NA,NA,NA,NA,1.13395214721939,1.10535015179285,1.12,1.17888029130633,NA,NA,NA
"140","00186D1699",152,32,2.2648854627046,62,2.73674122572782,98,2.58452304179064,NA,NA,NA,NA,NA,NA,1.13395214721939,1.10535015179285,1.12,1.19253417705126,NA,NA,NA
"141","00186D169A",152,32,2.90479818648632,62,3.15835270102758,98,2.85304379046376,133,2.4854851189724,161,2.30463881689786,244,1.91738043236367,1.01610526850582,1.02823269934219,1.1,1.12095106470334,1.16987572792655,1.25394708343308,1.05408
"142","00186D169B",151,32,3.55213757890365,62,3.39919407521758,98,2.76629371484935,133,2.68306724242848,161,2.39412825779557,244,2.01223341791834,1.08189331329827,1.07421875,1.07438016528926,1.13479839719509,1.73414947514215,1.20273684843546,1.24935349315207
"143","00186D169C",152,32,2.90479818648632,62,3.20018352828537,98,2.78777047674232,NA,NA,NA,NA,NA,NA,1.07995442592323,1.1390144335909,1.1509800064161,1.20306863791089,NA,NA,NA
"144","00186D169C",152,32,2.90479818648632,62,3.20018352828537,98,2.78777047674232,NA,NA,NA,NA,NA,NA,1.07995442592323,1.1390144335909,1.1509800064161,1.15674152001924,NA,NA,NA
"145","00186D169C",152,32,2.90479818648632,62,3.20018352828537,98,2.81574540188811,NA,NA,NA,NA,NA,NA,1.07995442592323,1.1390144335909,1.1509800064161,1.20306863791089,NA,NA,NA
"146","00186D169C",152,32,2.90479818648632,62,3.20018352828537,98,2.81574540188811,NA,NA,NA,NA,NA,NA,1.07995442592323,1.1390144335909,1.1509800064161,1.15674152001924,NA,NA,NA
"147","00186D169D",151,32,3.83408992430587,62,3.21974517335128,98,2.7042448938569,133,2.44147178904799,161,2.28731265645188,244,1.95757526546454,1.13078680145645,1.1390144335909,1.20940031828704,1.15717155661024,1.16794369189205,3.5713995827956,1.15598092631472
"148","00186D169E",152,32,3.36083645926688,62,3.24445856052067,98,2.88520295541967,133,2.63328257251274,161,2.41587324415766,244,1.91633425919173,1.10141377472123,1.17239975575005,1.10162187954952,1.11163924623193,1.15614521067211,1.15800278158817,1.23432006010518
"149","00186D169F",151,32,2.54271178937517,62,2.69479706308235,98,2.39123442449694,133,2.14399782296266,161,2.00229607612286,NA,NA,1.09239872553482,1.0174592978316,1.05295556527515,1.13195505393729,1.10180889037351,1.11634399482628,NA
"150","00186D16A0",201,32,2.56653964664324,62,2.37729367879087,98,2.12260962317583,NA,NA,NA,NA,NA,NA,1.05735722373238,1.23013558827817,1.09435694311044,1.14422604063707,NA,NA,NA
"151","00186D16A0",201,32,2.56653964664324,62,2.37729367879087,98,2.12260962317583,NA,NA,NA,NA,NA,NA,1.05735722373238,1.23013558827817,1.09435694311044,1.14884182383635,NA,NA,NA
"152","00186D16A0",201,32,2.56653964664324,62,2.37729367879087,98,2.10020116571663,NA,NA,NA,NA,NA,NA,1.05735722373238,1.23013558827817,1.09435694311044,1.14422604063707,NA,NA,NA
"153","00186D16A0",201,32,2.56653964664324,62,2.37729367879087,98,2.10020116571663,NA,NA,NA,NA,NA,NA,1.05735722373238,1.23013558827817,1.09435694311044,1.14884182383635,NA,NA,NA
"154","00186D16A1",202,32,2.37779066107073,62,0.797479977603688,98,0.465094710418978,133,0.881252496480656,161,1.04871689620925,244,1.1708664242664,1.14784205693297,1.18102796674225,0.944407620320154,0.94310877671537,1.19809751157407,1.13396408216819,0.29352430318889
"155","00186D16A2",151,32,2.38349877167774,62,2.99989322024201,98,2.82205364547916,133,2.56523086682079,161,2.37100147101013,244,1.89364270233428,1.11111111111111,1.03440092974389,1.12697220135237,1.20382139489114,1.17543076501992,1.14356706829166,1.12228399699474
"156","00186D16A3",152,32,3.05450487885108,62,3.07114896816871,98,2.82490866545957,133,2.60362323380803,161,2.42150696326693,244,1.97071088920031,1.07630489154947,1.07421875,1.02930127723516,1.07837148491084,1.09910836762689,1.09902174840692,1.18094665664914
"157","00186D16A4",151,32,2.9654928777854,62,3.05897060108491,98,2.80351401059626,133,2.51714575686941,161,2.31388571149447,244,1.78335194634847,1.22448979591837,1.13685624187201,1.10552253213433,1.24006376797012,1.18589382400777,1.14960062736529,1.16148148148148
"158","00186D16A5",202,32,1.96962839859378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.901577761081893,1.068115234375,NA,NA,NA,NA,NA
"159","00186D16A6",152,32,1.72904650693906,62,2.2452087040586,98,2.17905666866762,133,2.0207456008309,161,1.8865839936554,244,1.59820830676971,1.09093350340707,0.912706702715201,1.03,1.12764761169481,1.1245638914022,1.13151730888683,1.0643679283117
"160","00186D16A7",201,32,3.15700432333301,62,2.70186071838752,98,2.49447154751741,133,2.27370494329453,161,1.96250710766379,244,1.56438536166523,1.07979699816435,1.18868308569102,1.11930345983844,1.22745516435503,1.28675734991245,1.23394792739746,1.2871180218119
"161","00186D16A8",151,32,2.59875808618619,62,2.70346196987785,98,2.17949744047052,133,2.01642202328078,161,2.05526285310071,244,1.6902690182657,1.01851851851852,1.01411855857245,1.11617867011679,1.05324074074074,1.02669236131043,1.12404752905576,1.03878962193829
"162","00186D16A9",201,32,1.8538068771883,62,2.26114356012683,98,2.23201742374142,133,2.15983466277547,161,1.92536637296818,244,1.50198206112278,1.02505227766616,1.04956268221574,1.09739368998628,1.14407824443166,1.25,1.25183309318082,1.20032377154364
"163","00186D16AA",152,32,3.42875186768685,62,3.1953156080327,98,2.83625246932011,NA,NA,NA,NA,NA,NA,1.03497925475406,1,1.01588132805868,1.07266435986159,NA,NA,NA
"164","00186D16AA",152,32,3.42875186768685,62,3.1953156080327,98,2.83625246932011,NA,NA,NA,NA,NA,NA,1.03497925475406,1,1.01588132805868,1.0690169591124,NA,NA,NA
"165","00186D16AA",152,32,3.42875186768685,62,3.1953156080327,98,2.75775116605455,NA,NA,NA,NA,NA,NA,1.03497925475406,1,1.01588132805868,1.07266435986159,NA,NA,NA
"166","00186D16AA",152,32,3.42875186768685,62,3.1953156080327,98,2.75775116605455,NA,NA,NA,NA,NA,NA,1.03497925475406,1,1.01588132805868,1.0690169591124,NA,NA,NA
"167","00186D16AB",151,32,3.33035002536772,62,3.21608021855624,98,2.94407760877204,NA,NA,NA,NA,NA,NA,1.1826251495673,1.13136025659717,1.12731746424377,1.3000528703008,NA,NA,NA
"168","00186D16AB",151,32,3.33035002536772,62,3.21608021855624,98,2.94407760877204,NA,NA,NA,NA,NA,NA,1.1826251495673,1.13136025659717,1.12731746424377,1.18050952540019,NA,NA,NA
"169","00186D16AB",151,32,3.33035002536772,62,3.21608021855624,98,2.8618268180002,NA,NA,NA,NA,NA,NA,1.1826251495673,1.13136025659717,1.12731746424377,1.3000528703008,NA,NA,NA
"170","00186D16AB",151,32,3.33035002536772,62,3.21608021855624,98,2.8618268180002,NA,NA,NA,NA,NA,NA,1.1826251495673,1.13136025659717,1.12731746424377,1.18050952540019,NA,NA,NA
"171","00186D16AC",201,32,1.39030341330622,62,0.772198567328863,98,3.27138451224349,NA,NA,NA,NA,NA,NA,1.08189331329827,1.0195721438325,1.05598543468366,1.35598187225751,NA,NA,NA
"172","00186D16AD",151,32,3.13080711036935,62,3.13341836290217,NA,NA,NA,NA,NA,NA,NA,NA,1.18794986851555,1.15234375,1.2871180218119,NA,NA,NA,NA
"173","00186D16AE",152,32,3.49277670798647,62,3.85537437901835,98,3.43965617242099,133,3.03564708937172,161,2.68242661554967,244,2.12047383927785,0.96168294515402,1.13777777777778,1.25469571750563,1.3037037037037,1.34878486960298,1.29835722920729,1.33027570349074
"174","00186D16AF",151,32,4.31424825709195,62,3.78367193526972,98,3.15996272178574,133,2.88771606461111,161,2.65545752365399,NA,NA,1.07119033591555,1.16598079561043,1.1264,1.154321029117,1.2882599937101,1.29600380345929,NA
"175","00186D16B0",152,32,1.2751399143162,62,1.54734743088145,98,1.76330316058395,NA,NA,NA,NA,NA,NA,1.07119033591555,0.962099125364431,0.96169420149012,1.0538818702084,NA,NA,NA
"176","00186D16B0",152,32,1.2751399143162,62,1.54734743088145,98,1.76330316058395,NA,NA,NA,NA,NA,NA,1.07119033591555,0.962099125364431,0.96169420149012,1.0530242611892,NA,NA,NA
"177","00186D16B0",152,32,1.2751399143162,62,1.54734743088145,98,1.82125346112734,NA,NA,NA,NA,NA,NA,1.07119033591555,0.962099125364431,0.96169420149012,1.0538818702084,NA,NA,NA
"178","00186D16B0",152,32,1.2751399143162,62,1.54734743088145,98,1.82125346112734,NA,NA,NA,NA,NA,NA,1.07119033591555,0.962099125364431,0.96169420149012,1.0530242611892,NA,NA,NA
"179","00186D16B1",202,32,1.74018209343303,62,1.20794790930432,98,1.18028406968835,133,1.73006415249606,161,1.72016805298876,244,1.4813131845534,1.02595670462706,1.04951150010177,0.987108364756283,1.12900585389535,1.161329234965,1.17672501526562,1.17798353909465
"180","00186D16B2",202,32,2.53903068359895,62,1.98597988585385,98,2.0054672154046,133,1.98702823670147,161,1.90667769167661,244,1.56732974321716,0.980015227928926,1.00870968639564,1.04296296296296,1.20758362516604,1.26696884110787,1.23805188893946,1.17647058823529
"181","00186D16B3",151,32,2.7337181795458,62,2.84805427810941,98,2.57768600922623,NA,NA,NA,NA,NA,NA,1.18952687669893,1.11929792037944,1.15702479338843,1.19169096209913,NA,NA,NA
"182","00186D16B3",151,32,2.7337181795458,62,2.84805427810941,98,2.57768600922623,NA,NA,NA,NA,NA,NA,1.18952687669893,1.11929792037944,1.15702479338843,1.18036102663855,NA,NA,NA
"183","00186D16B3",151,32,2.7337181795458,62,2.84805427810941,98,2.54518199178273,NA,NA,NA,NA,NA,NA,1.18952687669893,1.11929792037944,1.15702479338843,1.19169096209913,NA,NA,NA
"184","00186D16B3",151,32,2.7337181795458,62,2.84805427810941,98,2.54518199178273,NA,NA,NA,NA,NA,NA,1.18952687669893,1.11929792037944,1.15702479338843,1.18036102663855,NA,NA,NA
"185","00186D16B4",151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09239872553482,NA,NA,NA,NA,NA,NA
"186","00186D16B5",201,32,1.7092059977676,62,1.33818990603938,98,1.9505258577041,133,2.10461216901263,161,2.00817053267033,NA,NA,1.15740740740741,1.20141599447907,1.15609515677259,1.31776152009348,1.39350285406148,1.24974557296967,NA
"187","00186D16B6",152,32,3.75197080318777,62,3.22196645788773,98,2.76111538714126,133,2.45412138395906,161,2.22895438786122,244,1.88323964943795,1.068115234375,1.16863236623654,1.15740740740741,1.19703703703704,1.20713305898491,1.13056978279479,1.24965106458179
"188","00186D16B7",151,32,3.03100049706526,62,3.21194763349679,98,2.95463732204262,133,2.78887271964556,161,2.5825482741435,244,2.08195858189832,1.07995442592323,1.05468330091534,1.09650054168671,1.18664649937573,1.2255937456814,1.22052146351894,1.36093443934674
"189","00186D16B8",152,32,2.90479818648632,62,2.98167210535554,98,2.28826281420611,133,2.07764787679534,161,1.63183659450157,244,1.63399876936818,1.18794986851555,1.07421875,1.17481913400281,1.14023733870863,1.15928865500972,0.977489851982451,1.33254015466984
"190","00186D16B9",202,32,2.79201425045448,62,2.18849800575842,98,2.12642539790153,133,2.06751075841949,161,1.92338794626428,NA,NA,1.05598543468366,1.1398330958681,1.07735506419969,1.08718872070312,1.11806571082612,1.14274687734786,NA
"191","00186D16BA",202,32,3.39330440516858,62,2.61979140977264,98,2.22435927350968,NA,NA,NA,NA,NA,NA,1.04951150010177,1.15581325910444,1.16731960641399,1.08444517501804,NA,NA,NA
"192","00186D16BA",202,32,3.39330440516858,62,2.61979140977264,98,2.22435927350968,NA,NA,NA,NA,NA,NA,1.04951150010177,1.15581325910444,1.16731960641399,1.20306863791089,NA,NA,NA
"193","00186D16BA",202,32,3.39330440516858,62,2.61979140977264,98,2.26386960602194,NA,NA,NA,NA,NA,NA,1.04951150010177,1.15581325910444,1.16731960641399,1.08444517501804,NA,NA,NA
"194","00186D16BA",202,32,3.39330440516858,62,2.61979140977264,98,2.26386960602194,NA,NA,NA,NA,NA,NA,1.04951150010177,1.15581325910444,1.16731960641399,1.20306863791089,NA,NA,NA
"195","00186D16BB",202,32,3.61046195923336,62,3.16171066680633,98,2.59671940971771,133,2.353250432843,161,2.11472686114824,NA,NA,0.922547049899545,1.18006035165798,1.16847969483834,1.31738310746938,1.2756511926214,1.14334533663759,NA
"196","00186D16BC",201,32,2.2648854627046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19579081632653,1.20141599447907,NA,NA,NA,NA,NA
"197","00186D16BD",201,32,2.58198760778205,62,1.29268942690708,98,1.28009582620292,133,1.6082854880521,161,1.65071022617742,NA,NA,1.06481481481481,1.18457501093454,1.03440092974389,1.17392937640871,1.11111111111111,1.12108876229007,NA
"198","00186D16BE",152,32,3.27873794391862,62,2.95324986878258,98,2.69138661113635,133,2.46730773635737,161,2.2870135497469,244,1.84529331143579,1.09093350340707,1.03550652581887,1.06645499559919,1.15133871827463,1.12146550751542,1.08551241827302,1.14413453233755
"199","00186D16BF",152,32,2.12250441851258,62,2.07987187681418,98,1.90134631057148,133,1.79272929319592,161,1.6277634865665,244,1.46728210182279,1.11111111111111,0.990407795141523,1.00306167079749,0.999424673296622,1.03642737387593,0.996362505675873,0.973868632202086
"200","00186D16C0",202,32,2.36252062082321,62,1.07831477994562,98,1.66730587958643,133,1.78367208906622,161,1.66997479573723,244,1.45299711627664,1.02496355685131,1.15674152001924,1.02040816326531,1.16863236623654,1.21084300299315,1.17888029130633,1.23753307551394
"201","00186D16C1",152,32,2.06454304264765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03980451675085,NA,NA,NA,NA,NA,NA
"202","00186D16C3",152,32,2.23923837419879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16522530723714,1.09666882626066,NA,NA,NA,NA,NA
"203","00186D16C4",152,32,2.93042521728919,62,2.93209842725104,98,2.7083267814892,133,2.43855977921814,161,2.16718086457444,244,1.74213209780452,1.10141377472123,1.10180889037351,1.12697220135237,1.19792350612303,1.16931889452288,1.08061704465893,1.12215473883425
"204","00186D16C5",202,32,2.33176703560192,62,1.45883146879899,98,1.86849947938097,133,1.7736686373389,161,1.68465470030508,244,1.4852298347301,1.18794986851555,1.13517461946972,1.09524804325824,1.16618075801749,1.16736,1.2600370310883,1.26823682703887
"205","00186D16C6",151,32,3.17637807734379,62,2.8985634548141,98,2.47701249635111,133,2.23530824975324,161,2.11263756532596,244,1.81875961345681,1.0489745225068,1.10726643598616,1.16693339429965,1.16890110969096,1.17671087666453,1.14346632973368,1.19708319368836
"206","00186D16C7",201,32,1.87060477329266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07630489154947,1.06171646023732,NA,NA,NA,NA,NA
"207","00186D16C8",152,32,2.06454304264765,62,1.70135704310959,98,1.42463869673273,133,1.22907479609855,161,1.14281609175031,NA,NA,0.924556213017751,1.15740740740741,1.07871720116618,1.05468330091534,1.07469977610421,0.975217437369369,NA
"208","00186D16C9",202,32,2.82670799911893,62,2.19383501405044,98,2.48459022851304,133,2.30370385216174,161,2.10381666387829,NA,NA,1.15740740740741,1.19140625,1.15581325910444,1.23215652747153,1.23883342626581,1.24491333467821,NA
"209","00186D16CA",152,32,2.78350532497134,62,2.94231555199129,98,2.66960287126221,NA,NA,NA,NA,NA,NA,0.983158852981338,1.05841644616324,1.07175145886414,1.1238703450282,NA,NA,NA
"210","00186D16CA",152,32,2.78350532497134,62,2.94231555199129,98,2.66960287126221,NA,NA,NA,NA,NA,NA,0.983158852981338,1.05841644616324,1.07175145886414,1.0482306670096,NA,NA,NA
"211","00186D16CA",152,32,2.78350532497134,62,2.94231555199129,98,2.53189531651186,NA,NA,NA,NA,NA,NA,0.983158852981338,1.05841644616324,1.07175145886414,1.1238703450282,NA,NA,NA
"212","00186D16CA",152,32,2.78350532497134,62,2.94231555199129,98,2.53189531651186,NA,NA,NA,NA,NA,NA,0.983158852981338,1.05841644616324,1.07175145886414,1.0482306670096,NA,NA,NA
"213","00186D16CB",201,32,1.8538068771883,62,0.952551170809612,NA,NA,NA,NA,NA,NA,NA,NA,1.00754313963876,1.13289248430734,1.02996826171875,NA,NA,NA,NA
"214","00186D16CC",151,32,2.94740067104775,62,3.14010355399161,98,2.57960483812589,NA,NA,NA,NA,NA,NA,1.13078680145645,1.10787172011662,1.22805158779846,1.13635441270769,NA,NA,NA
"215","00186D16CC",151,32,2.94740067104775,62,3.14010355399161,98,2.57960483812589,NA,NA,NA,NA,NA,NA,1.13078680145645,1.10787172011662,1.22805158779846,1.21640502999918,NA,NA,NA
"216","00186D16CC",151,32,2.94740067104775,62,3.14010355399161,98,2.59671940971771,NA,NA,NA,NA,NA,NA,1.13078680145645,1.10787172011662,1.22805158779846,1.13635441270769,NA,NA,NA
"217","00186D16CC",151,32,2.94740067104775,62,3.14010355399161,98,2.59671940971771,NA,NA,NA,NA,NA,NA,1.13078680145645,1.10787172011662,1.22805158779846,1.21640502999918,NA,NA,NA
"218","00186D16CD",152,32,2.62229888725711,62,2.88034169942242,98,2.69952578073533,133,2.46419171817469,161,2.17961015022692,244,1.68646239204033,1.26345328381483,1.11726391057779,1.13152,1.26220703125,1.21,1.16437832527361,1.27958579881657
"219","00186D16CE",202,32,3.55948404990567,62,2.47839253064075,98,2.49468797029289,133,2.36216443214459,161,2.23511773137841,244,1.80190658356492,0.96168294515402,1.20920774682645,1.18868308569102,1.14677723563902,1.19558577674897,1.2286043579165,1.34866645070727
"220","00186D16CF",201,32,1.23583215542762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13289248430734,1.16618075801749,NA,NA,NA,NA,NA
"221","00186D16D0",202,32,2.09442601404541,62,1.65374194359276,98,1.90456061314845,NA,NA,NA,NA,NA,NA,1.07961184778743,1.14784205693297,1.15985232858863,1.18333729605236,NA,NA,NA
"222","00186D16D0",202,32,2.09442601404541,62,1.65374194359276,98,1.90456061314845,NA,NA,NA,NA,NA,NA,1.07961184778743,1.14784205693297,1.15985232858863,1.24799533459688,NA,NA,NA
"223","00186D16D0",202,32,2.09442601404541,62,1.65374194359276,98,1.89488804940152,NA,NA,NA,NA,NA,NA,1.07961184778743,1.14784205693297,1.15985232858863,1.18333729605236,NA,NA,NA
"224","00186D16D0",202,32,2.09442601404541,62,1.65374194359276,98,1.89488804940152,NA,NA,NA,NA,NA,NA,1.07961184778743,1.14784205693297,1.15985232858863,1.24799533459688,NA,NA,NA
"225","00186D16D1",201,32,2.33610910763933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16522530723714,1.1304124824533,NA,NA,NA,NA,NA
"226","00186D16D2",201,32,2.57970356677024,62,2.01480708994322,98,2.03264919810051,133,1.99795981300976,161,1.83822790299035,244,1.60177288647823,1.07979699816435,1.06683083036166,1.11969409475742,1.27558149091806,1.36661807580175,1.28539527299057,1.34939401963886
"227","00186D16D3",201,32,1.89148211102932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11978947957784,1.20888888888889,NA,NA,NA,NA,NA
"228","00186D16D4",152,32,3.82108544953839,62,3.56990824286234,98,2.90822384867953,NA,NA,NA,NA,NA,NA,1.15740740740741,1.13854595336077,1.1264,1.11443053271122,NA,NA,NA
"229","00186D16D5",202,32,2.08837794339829,62,1.68184736552059,98,1.89792030359552,133,1.70710795338931,161,1.55539252488439,244,1.47513812037503,1.01610526850582,1.0782758716643,1.11049691035082,1.17801428779705,1.1419984973704,1.16857127554424,1.16018725829432
"230","00186D16D6",152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13884839650146,NA,NA,NA,NA,NA,NA
"231","00186D16D6",152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02496355685131,NA,NA,NA,NA,NA,NA
"232","00186D16D6",201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13884839650146,NA,NA,NA,NA,NA,NA
"233","00186D16D6",201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02496355685131,NA,NA,NA,NA,NA,NA
"234","00186D16D7",202,32,2.6430683384556,62,1.9026660583138,98,2.22626712121254,NA,NA,NA,NA,NA,NA,1.11988080572989,1.2562962962963,1.204966415632,1.41644269314869,NA,NA,NA
"235","00186D16D7",202,32,2.6430683384556,62,1.9026660583138,98,2.22626712121254,NA,NA,NA,NA,NA,NA,1.11988080572989,1.2562962962963,1.204966415632,1.23000999617261,NA,NA,NA
"236","00186D16D7",202,32,2.6430683384556,62,1.9026660583138,98,2.21573095670016,NA,NA,NA,NA,NA,NA,1.11988080572989,1.2562962962963,1.204966415632,1.41644269314869,NA,NA,NA
"237","00186D16D7",202,32,2.6430683384556,62,1.9026660583138,98,2.21573095670016,NA,NA,NA,NA,NA,NA,1.11988080572989,1.2562962962963,1.204966415632,1.23000999617261,NA,NA,NA
"238","00186D16D8",151,32,2.26315662811682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.15204903978052,1.43293303480562,NA,NA,NA,NA,NA
"239","00186D16D9",202,32,2.81982987914731,62,2.18785228728853,98,2.18892020335775,133,2.02752939034307,161,1.81452127269701,244,1.30949320853408,1.06481481481481,1.09375,1.13010602449248,1.26243116626942,1.34938779657573,1.25757682479385,1.11947893344189
"240","00186D16DA",202,32,2.75295568029477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.980015227928926,1.23976692381832,NA,NA,NA,NA,NA
"241","00186D16DB",152,32,3.49277670798647,62,3.60745555722939,98,3.02208232167542,133,2.80513473070061,161,2.55133461478227,NA,NA,1.07471268228135,1.09345385624727,1.48407861906484,1.07871720116618,1.18297376093294,1.13784681700283,NA
"242","00186D16DC",202,32,2.66675936689458,62,1.66615439182556,98,1.61041668254642,133,1.59263774682041,161,1.4733387805721,244,1.2990923120858,1.0195721438325,1.2230896750533,1.1445811419985,1.22628982353323,1.17248,1.17274959291675,1.28329895480901
"243","00186D16DD",151,32,3.61725720435229,62,3.44721533110179,98,2.8500998731479,133,2.60078625295739,161,2.41059298130268,244,2.05512245360777,0.968021137026239,1.07496567208679,1.20073426195875,1.21529358215749,1.17208470567752,1.20351058072368,1.27822799458006
"244","00186D16DE",201,32,2.39167147607886,62,1.88030637922709,98,1.65584318832235,133,1.88313316715409,161,1.66240328598077,244,1.38835793845697,1.11988080572989,1.31280006858711,1.18868308569102,1.34130339699665,1.408,1.27170404063542,1.35355180134337
"245","00186D16DF",202,32,2.50664503513851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00701554160653,1.07496567208679,NA,NA,NA,NA,NA
"246","00186D16E0",201,32,2.18971486541166,62,2.05346652886698,98,2.22378121710385,133,2.34018379469898,161,2.22323319531412,NA,NA,1.1419984973704,1.10787172011662,1.09098310604519,1.16731960641399,1.22074074074074,1.33319763891716,NA
"247","00186D16E1",152,32,2.823414013022,62,2.73025592620846,98,2.42213905947859,133,2.2075974101174,161,2.118957332,244,1.84594152021822,1.01610526850582,1.00252688185863,1.12796272680345,1.09805210816142,1.18681095361479,1.06099737380479,1.09729071175825
"248","00186D16E2",151,32,3.41195034321142,62,3.37964436394071,98,3.01044350130983,133,2.72060182747338,161,2.50199403639124,244,2.05086043691516,1.07979699816435,1.15925525920361,1.25804152605184,1.35258568383885,1.44326160869942,1.45194762725295,1.65233027166254
"249","00186D16E3",201,32,2.56653964664324,62,1.91924157751102,98,1.52332750093975,133,1.96473910137707,161,1.9748074427979,244,1.56768967431238,1.07995442592323,1.15676178675996,1.17888597089421,1.20713305898491,1.21074192080109,1.15929655079423,1.20028995768641
"250","00186D16E4",202,32,2.63701073281273,62,1.32860389834737,98,1.85662623389762,NA,NA,NA,NA,NA,NA,1.32169652966548,1.12354976592713,1.06908825637994,1.19667954302622,NA,NA,NA
"251","00186D16E5",201,32,1.58462274862761,62,1.8497261588984,98,1.75475696049667,133,1.82195179869786,161,1.74155927757711,244,1.41783727557112,0.9918212890625,0.979552412888176,1.00701554160653,1.07438016528926,1.16648884824468,1.14723360633295,1.12253943736988
"252","00186D16E6",151,32,3.36600876934889,62,3.5119828335572,98,3.15155301175165,NA,NA,NA,NA,NA,NA,1.2037037037037,1.10055879038317,1.13152,1.21100815315691,NA,NA,NA
"253","00186D16E6",151,32,3.36600876934889,62,3.5119828335572,98,3.15155301175165,NA,NA,NA,NA,NA,NA,1.2037037037037,1.10055879038317,1.13152,1.07832662118846,NA,NA,NA
"254","00186D16E6",151,32,3.36600876934889,62,3.5119828335572,98,3.15155301175165,NA,NA,NA,NA,NA,NA,1.2037037037037,1.10055879038317,1.13152,1.19579081632653,NA,NA,NA
"255","00186D16E6",151,32,3.36600876934889,62,3.5119828335572,98,1.89712809734379,NA,NA,NA,NA,NA,NA,1.2037037037037,1.10055879038317,1.13152,1.21100815315691,NA,NA,NA
"256","00186D16E6",151,32,3.36600876934889,62,3.5119828335572,98,1.89712809734379,NA,NA,NA,NA,NA,NA,1.2037037037037,1.10055879038317,1.13152,1.07832662118846,NA,NA,NA
"257","00186D16E6",151,32,3.36600876934889,62,3.5119828335572,98,1.89712809734379,NA,NA,NA,NA,NA,NA,1.2037037037037,1.10055879038317,1.13152,1.19579081632653,NA,NA,NA
"258","00186D16E6",151,32,3.36600876934889,62,3.5119828335572,98,3.19514907573948,NA,NA,NA,NA,NA,NA,1.2037037037037,1.10055879038317,1.13152,1.21100815315691,NA,NA,NA
"259","00186D16E6",151,32,3.36600876934889,62,3.5119828335572,98,3.19514907573948,NA,NA,NA,NA,NA,NA,1.2037037037037,1.10055879038317,1.13152,1.07832662118846,NA,NA,NA
"260","00186D16E6",151,32,3.36600876934889,62,3.5119828335572,98,3.19514907573948,NA,NA,NA,NA,NA,NA,1.2037037037037,1.10055879038317,1.13152,1.19579081632653,NA,NA,NA
"261","00186D16E7",201,32,2.32016017581933,62,-100,98,1.62068303735516,133,1.62954231754742,161,1.55539252488439,244,1.26210753286402,1.16857127554424,1.18518518518519,0,1.27099191057476,1.19212962962963,1.31087847064178,1.37491188614011
"262","00186D16E8",202,32,2.54953727947527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13395214721939,1.15985232858863,NA,NA,NA,NA,NA
"263","00186D16E9",201,32,3.19897821077253,62,2.8330005781313,98,2.61983881712309,133,2.46695505630572,161,2.16465813435363,244,1.60742681446999,1.06481481481481,1.06292517006803,1.00383852407938,1.17868211146675,1.17595037489418,1.14188695635007,1.11731887923589
"264","00186D16EA",201,32,2.04126444857464,62,1.71140254589917,98,1.95705731922036,133,2.04528370661292,161,1.97530150322194,244,1.60117735558343,1.07119033591555,1.0796443343093,1.06292517006803,1.13510971568976,1.15938058397822,1.16301635205525,1.23155496873232
"265","00186D16EB",201,32,2.65895665292777,62,2.12559215701504,98,2.13767144817276,133,2.04341767223455,161,1.88309839268175,244,1.39335953719992,1.08190597667638,1.22935590132743,1.1398330958681,1.26782511737878,1.21740824220163,1.13481481481481,1.21548758541205
"266","00186D16EC",151,32,2.52673065883164,62,2.80440734941896,98,2.69138661113635,133,2.48650614919432,161,2.26527843057525,244,1.77010900082923,0.922547049899545,0.948148148148148,1,0.966027630775494,0.995437857682756,0.997791915086253,0.918681321162523
"267","00186D16ED",202,32,-0.168817409305166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02595670462706,0.833333333333333,NA,NA,NA,NA,NA
"268","00186D16EE",201,32,2.70785818483983,62,2.67400766836741,NA,NA,NA,NA,NA,NA,NA,NA,1.12630095370294,1.15450302625765,1.09953703703704,NA,NA,NA,NA
