Date & time of file creation	11/12/2021 11:09 AM																																													
Raw data file path	C:\Users\Administrator\Desktop\BrookTrout_Respirometry\3month_Respirometry\20C_3month\PCRIT_2_20C_raw.txt																																													
Data file path	C:\Users\Administrator\Desktop\BrookTrout_Respirometry\3month_Respirometry\20C_3month\PCRIT_2_20C.txt																																													
																																														
																																														
CALIBRATION DATA																																														
Parameter/Channel	N moving average	LO input	HI input	LO value	HI value	LO cal temp [°C]	HI cal temp [°C]																																							
11/12/2021/11:09:38 AM	Flush	1016.3	0.0	29.3863	19.43	96.89	29.3038	19.43	97.22	29.3225	19.43	97.03	29.3938	19.43	96.33	29.8800	19.67	96.49	29.3500	19.67	97.49	29.9400	19.67	97.12	28.4700	19.67	96.66	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/12/2021/11:09:39 AM	Flush	1016.3	0.0	29.3900	19.42	96.86	29.3062	19.42	97.21	29.3175	19.42	97.08	29.3900	19.42	96.37	29.8900	19.67	96.41	29.3300	19.67	97.67	29.9300	19.67	97.20	28.4500	19.67	96.84	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/12/2021/11:09:40 AM	Flush	1016.3	0.0	29.3900	19.43	96.86	29.3038	19.43	97.23	29.3163	19.43	97.09	29.3837	19.43	96.42	29.8900	19.68	96.39	29.3300	19.68	97.65	29.9500	19.68	97.01	28.4700	19.68	96.64	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/12/2021/11:09:41 AM	Flush	1016.3	0.0	29.3712	19.44	97.01	29.2937	19.44	97.30	29.3388	19.44	96.87	29.3925	19.44	96.32	29.8600	19.68	96.65	29.3500	19.68	97.47	29.9200	19.68	97.27	28.4600	19.68	96.73	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/12/2021/11:09:42 AM	Flush	1016.3	0.0	29.3600	19.43	97.11	29.2963	19.43	97.28	29.3375	19.43	96.89	29.3750	19.43	96.48	29.8700	19.67	96.58	29.3300	19.67	97.67	29.9400	19.67	97.12	28.4600	19.67	96.75	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/12/2021/11:09:43 AM	Flush	1016.3	0.0	29.3850	19.43	96.90	29.2937	19.43	97.31	29.3300	19.43	96.96	29.3788	19.43	96.46	29.8800	19.68	96.47	29.3500	19.68	97.47	29.9400	19.68	97.10	28.4400	19.68	96.91	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/12/2021/11:09:44 AM	Flush	1016.3	0.0	29.3750	19.44	96.97	29.2900	19.44	97.33	29.3050	19.44	97.17	29.3837	19.44	96.40	29.8600	19.68	96.65	29.3500	19.68	97.47	29.9300	19.68	97.18	28.4700	19.68	96.64	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/12/2021/11:09:45 AM	Flush	1016.3	0.0	29.3538	19.43	97.16	29.3087	19.43	97.17	29.3087	19.43	97.14	29.3675	19.43	96.55	29.8600	19.67	96.67	29.3100	19.67	97.85	29.9400	19.67	97.12	28.4500	19.67	96.84	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/12/2021/11:09:46 AM	Flush	1016.3	0.0	29.3562	19.43	97.15	29.3075	19.43	97.19	29.3262	19.43	97.00	29.3663	19.43	96.57	29.8700	19.67	96.58	29.3300	19.67	97.67	29.9500	19.67	97.03	28.4500	19.67	96.84	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/12/2021/11:09:47 AM	Flush	1016.3	0.0	29.3600	19.44	97.10	29.3000	19.44	97.24	29.3300	19.44	96.95	29.3637	19.44	96.58	29.8500	19.67	96.75	29.3400	19.67	97.58	29.9500	19.67	97.03	28.4500	19.67	96.84	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
